# Inverse Adding-Doubling 3-11-3 (21 Aug 2019) 
# 
#                        Beam diameter =     5.0 mm
#                     Sample thickness =   1.000 mm
#                  Top slide thickness =   1.000 mm
#               Bottom slide thickness =   1.000 mm
#           Sample index of refraction =  1.3400
#        Top slide index of refraction =  1.5000
#     Bottom slide index of refraction =  1.5000
# 
#    Fraction unscattered refl. in M_R =   100.0 %
#   Fraction unscattered trans. in M_T =   100.0 %
# 
# Reflection sphere
#                      sphere diameter =    25.4 mm
#                 sample port diameter =    12.7 mm
#               entrance port diameter =     1.0 mm
#               detector port diameter =     1.0 mm
#                     wall reflectance =    97.9 %
#                 standard reflectance =   100.0 %
#                 detector reflectance =     0.0 %
#
# Transmission sphere
#                      sphere diameter =     0.0 mm
#                 sample port diameter =     1.$ mm
#               entrance port diameter =     1.$ mm
#               detector port diameter =     1.$ mm
#                     wall reflectance =    98.0 %
#               standard transmittance = 35030.0 %
#                 detector reflectance =     0.0 %
#
# Something went wrong ... measures should be 1 to 5!
# Single sphere corrections were used with light incident at 0 degrees from the normal.
# The inverse routine adapted to the input data.
# 
# 
#                 AD quadrature points =   8
#             AD tolerance for success =   0.00010
#      MC tolerance for mu_a and mu_s' =   0.010 %
#  Photons used to estimate lost light =   100000
#
#     	Measured 	   M_R   	Measured 	   M_T   	Estimated	Estimated	Estimated
##wave	   M_R   	   fit   	   M_T   	   fit   	  mu_a   	  mu_s'  	    g    
# [nm]	  [---]  	  [---]  	  [---]  	  [---]  	  1/mm   	  1/mm   	  [---]  
 366.5	1.878e-001	1.878e-001	-2.123e-002	-1.#IOe+000	3.291e-002	1.901e+000	-9.660e-001	# t 
 367.0	2.010e-001	1.845e-001	-7.026e-003	-1.#IOe+000	0.000e+000	1.860e+000	-8.599e-001	# + 
 367.6	2.020e-001	1.971e-001	-1.157e-002	-1.#IOe+000	0.000e+000	1.860e+000	-8.599e-001	# t 
 368.1	2.000e-001	1.968e-001	-1.138e-002	-1.#IOe+000	0.000e+000	1.860e+000	-8.599e-001	# + 
 368.6	2.028e-001	1.972e-001	-1.114e-002	-1.#IOe+000	0.000e+000	1.860e+000	-8.599e-001	# t 
 369.1	1.894e-001	1.887e-001	-6.572e-003	-1.#IOe+000	2.646e-003	1.755e+000	-7.599e-001	# t 
 369.7	1.976e-001	1.973e-001	-1.405e-002	-1.#IOe+000	0.000e+000	1.860e+000	-8.599e-001	# + 
 370.2	1.893e-001	1.853e-001	-8.475e-003	-1.#IOe+000	0.000e+000	1.860e+000	-8.599e-001	# + 
 370.7	2.014e-001	1.972e-001	-1.448e-002	-1.#IOe+000	0.000e+000	1.860e+000	-8.599e-001	# + 
 371.2	2.000e-001	1.967e-001	-1.437e-002	-1.#IOe+000	0.000e+000	1.860e+000	-8.599e-001	# t 
 371.8	2.011e-001	1.971e-001	-1.503e-002	-1.#IOe+000	0.000e+000	1.860e+000	-8.599e-001	# t 
 372.3	1.943e-001	1.949e-001	-8.832e-003	-1.#IOe+000	1.184e-003	1.898e+000	-8.999e-001	# t 
 372.8	2.187e-001	1.972e-001	-8.687e-003	-1.#IOe+000	0.000e+000	1.860e+000	-8.599e-001	# + 
 373.3	1.934e-001	1.934e-001	-1.040e-002	-1.#IOe+000	7.720e-003	1.941e+000	-9.561e-001	# t 
 373.9	2.095e-001	1.969e-001	-1.411e-002	-1.#IOe+000	4.663e-015	1.861e+000	-8.612e-001	# + 
 374.4	2.119e-001	1.968e-001	-6.446e-003	-1.#IOe+000	0.000e+000	1.860e+000	-8.599e-001	# t 
 374.9	2.098e-001	1.971e-001	-1.084e-002	-1.#IOe+000	0.000e+000	1.860e+000	-8.599e-001	# t 
 375.5	2.108e-001	1.970e-001	-1.507e-002	-1.#IOe+000	0.000e+000	1.860e+000	-8.599e-001	# t 
 376.0	2.048e-001	1.971e-001	-1.133e-002	-1.#IOe+000	0.000e+000	1.860e+000	-8.599e-001	# + 
 376.5	2.160e-001	1.968e-001	-5.988e-003	-1.#IOe+000	0.000e+000	1.860e+000	-8.599e-001	# t 
 377.0	2.061e-001	1.969e-001	-7.531e-003	-1.#IOe+000	0.000e+000	1.860e+000	-8.599e-001	# t 
 377.6	2.264e-001	1.969e-001	-4.085e-003	-1.#IOe+000	0.000e+000	1.860e+000	-8.599e-001	# + 
 378.1	2.112e-001	1.969e-001	-8.013e-003	-1.#IOe+000	0.000e+000	1.860e+000	-8.599e-001	# t 
 378.6	2.238e-001	1.968e-001	-2.353e-003	-1.#IOe+000	0.000e+000	1.860e+000	-8.599e-001	# + 
 379.1	2.188e-001	1.967e-001	-4.630e-003	-1.#IOe+000	0.000e+000	1.860e+000	-8.599e-001	# t 
 379.7	2.343e-001	1.969e-001	-4.525e-003	-1.#IOe+000	0.000e+000	1.860e+000	-8.599e-001	# + 
 380.2	2.220e-001	1.969e-001	-5.913e-003	-1.#IOe+000	0.000e+000	1.860e+000	-8.599e-001	# + 
 380.7	2.229e-001	1.969e-001	-5.806e-003	-1.#IOe+000	0.000e+000	1.860e+000	-8.599e-001	# t 
 381.2	2.261e-001	1.968e-001	-7.138e-003	-1.#IOe+000	0.000e+000	1.860e+000	-8.599e-001	# + 
 381.8	2.248e-001	1.968e-001	-7.013e-003	-1.#IOe+000	0.000e+000	1.860e+000	-8.599e-001	# + 
 382.3	2.267e-001	1.669e-002	1.378e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 382.8	2.256e-001	1.972e-001	-4.768e-003	-1.#IOe+000	6.439e-015	1.861e+000	-8.612e-001	# + 
 383.4	2.308e-001	1.970e-001	-6.711e-003	-1.#IOe+000	0.000e+000	1.860e+000	-8.599e-001	# + 
 383.9	2.294e-001	1.669e-002	8.655e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 384.4	2.347e-001	1.973e-001	-5.263e-003	-1.#IOe+000	2.565e-014	1.861e+000	-8.612e-001	# + 
 384.9	2.292e-001	1.970e-001	-3.914e-003	-1.#IOe+000	0.000e+000	1.860e+000	-8.599e-001	# + 
 385.5	2.354e-001	1.669e-002	6.464e-004	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 386.0	2.252e-001	1.975e-001	0.000e+000	-1.#IOe+000	1.144e-014	1.861e+000	-8.613e-001	# ? 
 386.5	2.429e-001	1.669e-002	6.333e-004	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 387.1	2.363e-001	1.669e-002	1.884e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 387.6	2.399e-001	1.669e-002	2.489e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 388.1	2.393e-001	1.670e-002	2.448e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 388.6	2.393e-001	1.670e-002	5.428e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 389.2	2.369e-001	1.669e-002	5.354e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 389.7	2.434e-001	1.670e-002	2.938e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 390.2	2.363e-001	1.671e-002	2.301e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 390.8	2.400e-001	1.670e-002	7.826e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 391.3	2.462e-001	1.671e-002	1.038e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 391.8	2.405e-001	1.672e-002	8.547e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 392.3	2.421e-001	1.972e-001	-2.096e-003	-1.#IOe+000	3.442e-014	1.861e+000	-8.612e-001	# + 
 392.9	2.447e-001	1.670e-002	2.043e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 393.4	2.498e-001	1.669e-002	1.002e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 393.9	2.479e-001	1.669e-002	6.376e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 394.5	2.487e-001	1.670e-002	8.650e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 395.0	2.514e-001	1.671e-002	8.451e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 395.5	2.465e-001	1.670e-002	2.775e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 396.0	2.458e-001	1.669e-002	9.141e-004	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 396.6	2.452e-001	1.670e-002	1.346e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 397.1	2.499e-001	1.670e-002	8.444e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 397.6	2.483e-001	1.669e-002	4.413e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 398.2	2.414e-001	1.670e-002	8.311e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 398.7	2.439e-001	1.669e-002	7.813e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 399.2	2.475e-001	1.669e-002	5.179e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 399.8	2.410e-001	1.669e-002	4.707e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 400.3	2.480e-001	1.670e-002	6.391e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 400.8	2.489e-001	1.670e-002	4.665e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 401.3	2.489e-001	1.669e-002	3.368e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 401.9	2.433e-001	1.671e-002	6.695e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 402.4	2.468e-001	1.669e-002	3.728e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 402.9	2.454e-001	1.669e-002	2.461e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 403.5	2.479e-001	1.669e-002	8.091e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 404.0	2.479e-001	1.669e-002	4.396e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 404.5	2.498e-001	1.670e-002	4.734e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 405.1	2.454e-001	1.669e-002	1.082e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 405.6	2.444e-001	1.669e-002	5.325e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 406.1	2.496e-001	1.669e-002	1.082e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 406.7	2.503e-001	1.669e-002	9.605e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 407.2	2.466e-001	1.669e-002	1.083e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 407.7	2.472e-001	1.669e-002	1.031e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 408.2	2.514e-001	1.669e-002	1.012e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 408.8	2.489e-001	1.670e-002	7.888e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 409.3	2.494e-001	1.669e-002	6.764e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 409.8	2.462e-001	1.670e-002	8.032e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 410.4	2.502e-001	1.670e-002	9.214e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 410.9	2.502e-001	1.671e-002	8.746e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 411.4	2.513e-001	1.669e-002	1.119e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 412.0	2.492e-001	1.669e-002	7.906e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 412.5	2.484e-001	1.670e-002	1.155e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 413.0	2.500e-001	1.669e-002	1.173e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 413.6	2.484e-001	1.670e-002	9.789e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 414.1	2.490e-001	1.670e-002	1.148e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 414.6	2.524e-001	1.669e-002	1.291e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 415.2	2.508e-001	1.671e-002	1.363e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 415.7	2.509e-001	1.670e-002	1.201e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 416.2	2.507e-001	1.670e-002	1.043e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 416.8	2.468e-001	1.670e-002	9.496e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 417.3	2.506e-001	1.670e-002	1.108e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 417.8	2.505e-001	1.670e-002	1.154e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 418.4	2.502e-001	1.671e-002	8.642e-003	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 418.9	2.497e-001	1.670e-002	1.046e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 419.4	2.498e-001	1.670e-002	1.064e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 420.0	2.505e-001	1.670e-002	1.217e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 420.5	2.510e-001	1.669e-002	1.155e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 421.0	2.510e-001	1.669e-002	1.013e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 421.5	2.481e-001	1.669e-002	1.264e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 422.1	2.480e-001	1.671e-002	1.257e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 422.6	2.494e-001	1.670e-002	1.220e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 423.1	2.490e-001	1.670e-002	1.316e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 423.7	2.478e-001	1.670e-002	1.284e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 424.2	2.483e-001	1.670e-002	1.628e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 424.7	2.501e-001	1.669e-002	1.390e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 425.3	2.516e-001	1.670e-002	1.158e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 425.8	2.490e-001	1.670e-002	1.248e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 426.3	2.461e-001	1.670e-002	1.538e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 426.9	2.490e-001	1.669e-002	1.256e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 427.4	2.481e-001	1.669e-002	1.224e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 427.9	2.480e-001	1.670e-002	1.411e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 428.5	2.491e-001	1.670e-002	1.562e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 429.0	2.485e-001	1.670e-002	1.668e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 429.6	2.481e-001	1.669e-002	1.481e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 430.1	2.505e-001	1.670e-002	1.576e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 430.6	2.488e-001	1.671e-002	1.600e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 431.2	2.467e-001	1.670e-002	1.684e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 431.7	2.480e-001	1.669e-002	1.589e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 432.2	2.486e-001	1.669e-002	1.584e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 432.8	2.463e-001	1.670e-002	1.543e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 433.3	2.476e-001	1.671e-002	1.412e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 433.8	2.479e-001	1.670e-002	1.594e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 434.4	2.478e-001	1.670e-002	1.631e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 434.9	2.462e-001	1.670e-002	1.589e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 435.4	2.496e-001	1.669e-002	1.665e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 436.0	2.466e-001	1.670e-002	1.544e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 436.5	2.456e-001	1.670e-002	1.681e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 437.0	2.480e-001	1.671e-002	1.536e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 437.6	2.487e-001	1.670e-002	1.804e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 438.1	2.475e-001	1.670e-002	1.496e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 438.6	2.473e-001	1.670e-002	1.672e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 439.2	2.455e-001	1.670e-002	1.646e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 439.7	2.474e-001	1.670e-002	1.548e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 440.2	2.475e-001	1.669e-002	1.602e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 440.8	2.459e-001	1.669e-002	1.694e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 441.3	2.488e-001	1.671e-002	1.615e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 441.8	2.451e-001	1.669e-002	1.812e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 442.4	2.466e-001	1.669e-002	1.688e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 442.9	2.473e-001	1.669e-002	1.741e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 443.5	2.461e-001	1.670e-002	1.777e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 444.0	2.470e-001	1.669e-002	1.574e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 444.5	2.456e-001	1.670e-002	1.813e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 445.1	2.481e-001	1.670e-002	1.659e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 445.6	2.468e-001	1.670e-002	1.723e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 446.1	2.476e-001	1.670e-002	1.928e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 446.7	2.447e-001	1.670e-002	1.899e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 447.2	2.456e-001	1.670e-002	1.833e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 447.7	2.453e-001	1.670e-002	1.756e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 448.3	2.478e-001	1.669e-002	1.825e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 448.8	2.469e-001	1.670e-002	1.956e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 449.3	2.467e-001	1.671e-002	1.808e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 449.9	2.459e-001	1.670e-002	1.782e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 450.4	2.468e-001	1.671e-002	1.832e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 450.9	2.454e-001	1.669e-002	1.956e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 451.5	2.473e-001	1.670e-002	1.890e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 452.0	2.440e-001	1.671e-002	1.982e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 452.6	2.473e-001	1.670e-002	1.907e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 453.1	2.459e-001	1.670e-002	2.024e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 453.6	2.443e-001	1.671e-002	2.101e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 454.2	2.457e-001	1.671e-002	2.172e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 454.7	2.456e-001	1.670e-002	1.958e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 455.2	2.452e-001	1.670e-002	1.936e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 455.8	2.436e-001	1.670e-002	1.998e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
 456.3	2.446e-001	1.670e-002	2.036e-002	-1.#IOe+000	5.000e-001	5.000e-001	0.000e+000	# + 
