IAD1 # Must be first four characters
# Input Example with a single set of sphere coefficients 
# The order of entries is important 
# Anything after a ’#’ is ignored, blank lines are also ignored

1.34 # Index of refraction of the sample 
1.50 # Index of refraction of the top and bottom slides 
1.0 # [mm] Thickness of sample 
1.0 # [mm] Thickness of slides 
5.0 # [mm] Diameter of illumination beam 
0.96 # Reflectance of the calibration standard
1 # Number of spheres used during each measurement

# Properties of sphere used for reflectance measurements 203.2 # [mm] Sphere Diameter (8 in * 25.4 mm/in) 
25.4 # [mm] Sample Port Diameter 
12.7 # [mm] Entrance Port Diameter 
1.00 # [mm] Detector Port Diameter 
0.96 # Reflectance of the sphere wall

# Properties of sphere used for transmittance measurements 203.2 # [mm] Sphere Diameter (8 in * 25.4 mm/in) 
25.4 # [mm] Sample Port Diameter 
0.00 # [mm] Entrance Port Diameter 
1.00 # [mm] Detector Port Diameter 
0.96 # Reflectance of the sphere wall

2 # Number of measurements, M_R, M_T

#nm	#M_R	#M_T	#M_U	#r_w 	#t_w 	#rstd 	#tstd
363.4	0.18518518518518517	0.056282722513089	0.0	0.9788	0.9788	0.98	1.0
363.9	0.17744916820702403	0.06521739130434782	0.0	0.9788	0.9788	0.98	1.0
364.4	0.17486338797814208	0.06565656565656566	0.0	0.9788	0.9788	0.98	1.0
364.9	0.2003577817531306	0.055900621118012424	0.0	0.9788	0.9788	0.98	1.0
365.5	0.17801047120418848	0.06142506142506143	0.0	0.9788	0.9788	0.98	1.0
366.0	0.17993079584775087	0.0688836104513064	0.0	0.9788	0.9788	0.98	1.0
366.5	0.18781725888324874	0.0660377358490566	0.0	0.9788	0.9788	0.98	1.0
367.0	0.20100502512562815	0.06323185011709602	0.0	0.9788	0.9788	0.98	1.0
367.6	0.20195439739413681	0.04861111111111111	0.0	0.9788	0.9788	0.98	1.0
368.1	0.2	0.06598407281001138	0.0	0.9788	0.9788	0.98	1.0
368.6	0.2028301886792453	0.062360801781737196	0.0	0.9788	0.9788	0.98	1.0
369.1	0.18944099378881987	0.054764512595837894	0.0	0.9788	0.9788	0.98	1.0
369.7	0.19756838905775076	0.05297297297297297	0.0	0.9788	0.9788	0.98	1.0
370.2	0.18926974664679583	0.059322033898305086	0.0	0.9788	0.9788	0.98	1.0
370.7	0.20144927536231885	0.06618407445708377	0.0	0.9788	0.9788	0.98	1.0
371.2	0.2	0.0513347022587269	0.0	0.9788	0.9788	0.98	1.0
371.8	0.20110957004160887	0.05511022044088176	0.0	0.9788	0.9788	0.98	1.0
372.3	0.19425444596443228	0.05593719332679097	0.0	0.9788	0.9788	0.98	1.0
372.8	0.21866666666666668	0.05115830115830116	0.0	0.9788	0.9788	0.98	1.0
373.3	0.19342105263157894	0.048204158790170135	0.0	0.9788	0.9788	0.98	1.0
373.9	0.20945083014048532	0.04609595484477893	0.0	0.9788	0.9788	0.98	1.0
374.4	0.21185372005044137	0.04511970534069982	0.0	0.9788	0.9788	0.98	1.0
374.9	0.2098159509202454	0.04878048780487805	0.0	0.9788	0.9788	0.98	1.0
375.5	0.21084337349397592	0.05053191489361702	0.0	0.9788	0.9788	0.98	1.0
376.0	0.20476190476190476	0.03574542284219703	0.0	0.9788	0.9788	0.98	1.0
376.5	0.21602787456445993	0.04704875962360992	0.0	0.9788	0.9788	0.98	1.0
377.0	0.20611551528878821	0.05104602510460251	0.0	0.9788	0.9788	0.98	1.0
377.6	0.22637362637362637	0.04330065359477124	0.0	0.9788	0.9788	0.98	1.0
378.1	0.21120689655172414	0.04487179487179487	0.0	0.9788	0.9788	0.98	1.0
378.6	0.22384937238493724	0.038431372549019606	0.0	0.9788	0.9788	0.98	1.0
379.1	0.21881390593047034	0.044753086419753084	0.0	0.9788	0.9788	0.98	1.0
379.7	0.23429710867397807	0.0392156862745098	0.0	0.9788	0.9788	0.98	1.0
380.2	0.22200584225900682	0.038433111603843315	0.0	0.9788	0.9788	0.98	1.0
380.7	0.2228626320845341	0.03918722786647315	0.0	0.9788	0.9788	0.98	1.0
381.2	0.2261116367076632	0.034261241970021415	0.0	0.9788	0.9788	0.98	1.0
381.8	0.22477064220183487	0.03927068723702665	0.0	0.9788	0.9788	0.98	1.0
382.3	0.22665457842248413	0.03997243280496209	0.0	0.9788	0.9788	0.98	1.0
382.8	0.2255772646536412	0.03474114441416894	0.0	0.9788	0.9788	0.98	1.0
383.4	0.23076923076923078	0.03355704697986577	0.0	0.9788	0.9788	0.98	1.0
383.9	0.22936576889661164	0.039280958721704395	0.0	0.9788	0.9788	0.98	1.0
384.4	0.23469387755102042	0.04342105263157895	0.0	0.9788	0.9788	0.98	1.0
384.9	0.22920203735144312	0.03913894324853229	0.0	0.9788	0.9788	0.98	1.0
385.5	0.23544093178036607	0.03425985778926956	0.0	0.9788	0.9788	0.98	1.0
386.0	0.2251655629139073	0.03956604977664327	0.0	0.9788	0.9788	0.98	1.0
386.5	0.24289195775792038	0.03229892336922103	0.0	0.9788	0.9788	0.98	1.0
387.1	0.23627684964200477	0.03706030150753769	0.0	0.9788	0.9788	0.98	1.0
387.6	0.2398729150119142	0.03609209707529558	0.0	0.9788	0.9788	0.98	1.0
388.1	0.23931623931623933	0.037943696450428395	0.0	0.9788	0.9788	0.98	1.0
388.6	0.2392638036809816	0.04161640530759952	0.0	0.9788	0.9788	0.98	1.0
389.2	0.2368815592203898	0.0362879238548483	0.0	0.9788	0.9788	0.98	1.0
389.7	0.24338235294117647	0.03231492361927144	0.0	0.9788	0.9788	0.98	1.0
390.2	0.23627167630057805	0.03452243958573072	0.0	0.9788	0.9788	0.98	1.0
390.8	0.24	0.03577417551704863	0.0	0.9788	0.9788	0.98	1.0
391.3	0.24623803009575923	0.03333333333333333	0.0	0.9788	0.9788	0.98	1.0
391.8	0.24048096192384769	0.03952991452991453	0.0	0.9788	0.9788	0.98	1.0
392.3	0.24205061648280338	0.03563941299790356	0.0	0.9788	0.9788	0.98	1.0
392.9	0.2447418738049713	0.033707865168539325	0.0	0.9788	0.9788	0.98	1.0
393.4	0.24984500929944203	0.03006012024048096	0.0	0.9788	0.9788	0.98	1.0
393.9	0.24787878787878787	0.0358018636586562	0.0	0.9788	0.9788	0.98	1.0
394.5	0.2486646884272997	0.03267659778952427	0.0	0.9788	0.9788	0.98	1.0
395.0	0.25144175317185696	0.03568075117370892	0.0	0.9788	0.9788	0.98	1.0
395.5	0.24645892351274787	0.032377428307123035	0.0	0.9788	0.9788	0.98	1.0
396.0	0.24581005586592178	0.03290676416819013	0.0	0.9788	0.9788	0.98	1.0
396.6	0.24517906336088155	0.039030955585464336	0.0	0.9788	0.9788	0.98	1.0
397.1	0.24986449864498644	0.03244444444444444	0.0	0.9788	0.9788	0.98	1.0
397.6	0.2482758620689655	0.03089143865842895	0.0	0.9788	0.9788	0.98	1.0
398.2	0.24139756484912653	0.02930883639545057	0.0	0.9788	0.9788	0.98	1.0
398.7	0.24394099051633297	0.03211805555555555	0.0	0.9788	0.9788	0.98	1.0
399.2	0.24752990119604784	0.03625377643504532	0.0	0.9788	0.9788	0.98	1.0
399.8	0.24098867147270855	0.03380402225074882	0.0	0.9788	0.9788	0.98	1.0
400.3	0.24795501022494887	0.031955688112484025	0.0	0.9788	0.9788	0.98	1.0
400.8	0.24885496183206107	0.030110262934690414	0.0	0.9788	0.9788	0.98	1.0
401.3	0.248868778280543	0.031157894736842107	0.0	0.9788	0.9788	0.98	1.0
401.9	0.2432701894317049	0.03096234309623431	0.0	0.9788	0.9788	0.98	1.0
402.4	0.24680432645034414	0.026926263463131733	0.0	0.9788	0.9788	0.98	1.0
402.9	0.24538386783284744	0.029532403609515995	0.0	0.9788	0.9788	0.98	1.0
403.5	0.24785100286532952	0.03317152103559871	0.0	0.9788	0.9788	0.98	1.0
404.0	0.24788732394366197	0.028377298161470825	0.0	0.9788	0.9788	0.98	1.0
404.5	0.2497691597414589	0.03155818540433925	0.0	0.9788	0.9788	0.98	1.0
405.1	0.24544626593806923	0.03324313877077696	0.0	0.9788	0.9788	0.98	1.0
405.6	0.24441465594280606	0.029669075694180296	0.0	0.9788	0.9788	0.98	1.0
406.1	0.24956217162872155	0.03021260723610593	0.0	0.9788	0.9788	0.98	1.0
406.7	0.2503209242618742	0.027336534909493906	0.0	0.9788	0.9788	0.98	1.0
407.2	0.24663299663299662	0.032502708559046585	0.0	0.9788	0.9788	0.98	1.0
407.7	0.2472095907399752	0.03091684434968017	0.0	0.9788	0.9788	0.98	1.0
408.2	0.25141930251419303	0.031053733426378228	0.0	0.9788	0.9788	0.98	1.0
408.8	0.24890829694323144	0.030521262002743483	0.0	0.9788	0.9788	0.98	1.0
409.3	0.24941451990632318	0.03314169766655394	0.0	0.9788	0.9788	0.98	1.0
409.8	0.24616564417177914	0.028112449799196786	0.0	0.9788	0.9788	0.98	1.0
410.4	0.2501892505677517	0.029615004935834157	0.0	0.9788	0.9788	0.98	1.0
410.9	0.25018532246108227	0.024295432458697766	0.0	0.9788	0.9788	0.98	1.0
411.4	0.2512839325018342	0.03164961636828645	0.0	0.9788	0.9788	0.98	1.0
412.0	0.24918977313647822	0.027514231499051234	0.0	0.9788	0.9788	0.98	1.0
412.5	0.24839629365645047	0.030274656679151062	0.0	0.9788	0.9788	0.98	1.0
413.0	0.25	0.02778635381290522	0.0	0.9788	0.9788	0.98	1.0
413.6	0.24843858431644691	0.027531355154481494	0.0	0.9788	0.9788	0.98	1.0
414.1	0.24897119341563786	0.027198549410698096	0.0	0.9788	0.9788	0.98	1.0
414.6	0.25237127371273715	0.027327327327327327	0.0	0.9788	0.9788	0.98	1.0
415.2	0.25075225677031093	0.03023117960877297	0.0	0.9788	0.9788	0.98	1.0
415.7	0.2509090909090909	0.026076765309112217	0.0	0.9788	0.9788	0.98	1.0
416.2	0.2506527415143603	0.028968713789107765	0.0	0.9788	0.9788	0.98	1.0
416.8	0.24677835051546393	0.026762589928057554	0.0	0.9788	0.9788	0.98	1.0
417.3	0.25063694267515924	0.026996305768684285	0.0	0.9788	0.9788	0.98	1.0
417.8	0.2504708097928437	0.030123873873873875	0.0	0.9788	0.9788	0.98	1.0
418.4	0.25023342670401494	0.02982994145525509	0.0	0.9788	0.9788	0.98	1.0
418.9	0.24969325153374233	0.030278007156619872	0.0	0.9788	0.9788	0.98	1.0
419.4	0.2498482088646023	0.02920305676855895	0.0	0.9788	0.9788	0.98	1.0
420.0	0.2505256833884049	0.02461455233973492	0.0	0.9788	0.9788	0.98	1.0
420.5	0.2510398098633393	0.026598602901665772	0.0	0.9788	0.9788	0.98	1.0
421.0	0.25095729013254786	0.025593175153292454	0.0	0.9788	0.9788	0.98	1.0
421.5	0.24810936591041302	0.029504741833508957	0.0	0.9788	0.9788	0.98	1.0
422.1	0.24797453703703703	0.028810895756940808	0.0	0.9788	0.9788	0.98	1.0
422.6	0.2494279176201373	0.02934302778499091	0.0	0.9788	0.9788	0.98	1.0
423.1	0.24900737379466817	0.02968508002065049	0.0	0.9788	0.9788	0.98	1.0
423.7	0.24782242202865973	0.029275808936825885	0.0	0.9788	0.9788	0.98	1.0
424.2	0.24825467746439542	0.030010172939979655	0.0	0.9788	0.9788	0.98	1.0
424.7	0.2501383508577753	0.029062421026029822	0.0	0.9788	0.9788	0.98	1.0
425.3	0.2515757741847081	0.02769385699899295	0.0	0.9788	0.9788	0.98	1.0
425.8	0.24904632152588557	0.02944111776447106	0.0	0.9788	0.9788	0.98	1.0
426.3	0.24607046070460706	0.027791563275434243	0.0	0.9788	0.9788	0.98	1.0
426.9	0.2489949075314929	0.027346637102734665	0.0	0.9788	0.9788	0.98	1.0
427.4	0.2480702688315145	0.028886168910648716	0.0	0.9788	0.9788	0.98	1.0
427.9	0.2479599894709134	0.027737226277372264	0.0	0.9788	0.9788	0.98	1.0
428.5	0.24908901613742843	0.030033637674195098	0.0	0.9788	0.9788	0.98	1.0
429.0	0.24845679012345678	0.03002144388849178	0.0	0.9788	0.9788	0.98	1.0
429.6	0.2480974124809741	0.028437132784958873	0.0	0.9788	0.9788	0.98	1.0
430.1	0.2505	0.029193697868396665	0.0	0.9788	0.9788	0.98	1.0
430.6	0.24883206294566018	0.0283363802559415	0.0	0.9788	0.9788	0.98	1.0
431.2	0.246684350132626	0.027621827981136313	0.0	0.9788	0.9788	0.98	1.0
431.7	0.24798673614400757	0.027802294792586054	0.0	0.9788	0.9788	0.98	1.0
432.2	0.2486046511627907	0.027126736111111112	0.0	0.9788	0.9788	0.98	1.0
432.8	0.2462840155499657	0.02700385769395628	0.0	0.9788	0.9788	0.98	1.0
433.3	0.24764044943820224	0.025927487352445194	0.0	0.9788	0.9788	0.98	1.0
433.8	0.2479028697571744	0.0291865038294349	0.0	0.9788	0.9788	0.98	1.0
434.4	0.24783362218370883	0.027721157766000815	0.0	0.9788	0.9788	0.98	1.0
434.9	0.24619995718261614	0.027956556717618663	0.0	0.9788	0.9788	0.98	1.0
435.4	0.24958018471872376	0.026560951437066403	0.0	0.9788	0.9788	0.98	1.0
436.0	0.2465753424657534	0.02638780297107115	0.0	0.9788	0.9788	0.98	1.0
436.5	0.2455960671855797	0.027622175004829053	0.0	0.9788	0.9788	0.98	1.0
437.0	0.24802271344554858	0.027265745007680493	0.0	0.9788	0.9788	0.98	1.0
437.6	0.24869739478957917	0.0282947208507406	0.0	0.9788	0.9788	0.98	1.0
438.1	0.2475089677162216	0.026704545454545453	0.0	0.9788	0.9788	0.98	1.0
438.6	0.2473288484368817	0.026118000751597144	0.0	0.9788	0.9788	0.98	1.0
439.2	0.24551724137931036	0.027684249906472128	0.0	0.9788	0.9788	0.98	1.0
439.7	0.24740653748287336	0.02816113390525923	0.0	0.9788	0.9788	0.98	1.0
440.2	0.24746489859594384	0.027570789865871834	0.0	0.9788	0.9788	0.98	1.0
440.8	0.24585689218171183	0.026252094582014524	0.0	0.9788	0.9788	0.98	1.0
441.3	0.24878617207224704	0.02840170781511045	0.0	0.9788	0.9788	0.98	1.0
441.8	0.24505622334238078	0.029591270575180323	0.0	0.9788	0.9788	0.98	1.0
442.4	0.24661246612466126	0.026896679651270638	0.0	0.9788	0.9788	0.98	1.0
442.9	0.24733888136249274	0.028523800703834045	0.0	0.9788	0.9788	0.98	1.0
443.5	0.2460914881297047	0.030735049064987967	0.0	0.9788	0.9788	0.98	1.0
444.0	0.24697057126370456	0.02722222222222222	0.0	0.9788	0.9788	0.98	1.0
444.5	0.24562752258312512	0.02885682574916759	0.0	0.9788	0.9788	0.98	1.0
445.1	0.2481318260203104	0.027649769585253458	0.0	0.9788	0.9788	0.98	1.0
445.6	0.24676067073170732	0.03151914971596115	0.0	0.9788	0.9788	0.98	1.0
446.1	0.2475975127190503	0.02983445515735856	0.0	0.9788	0.9788	0.98	1.0
446.7	0.24468085106382978	0.028395731597033822	0.0	0.9788	0.9788	0.98	1.0
447.2	0.24564653575398296	0.029475197699496764	0.0	0.9788	0.9788	0.98	1.0
447.7	0.2453211009174312	0.028916090118857547	0.0	0.9788	0.9788	0.98	1.0
448.3	0.24778440947730151	0.02912280701754386	0.0	0.9788	0.9788	0.98	1.0
448.8	0.24687834463075276	0.02925393803011944	0.0	0.9788	0.9788	0.98	1.0
449.3	0.2467076382791923	0.029331514324693043	0.0	0.9788	0.9788	0.98	1.0
449.9	0.24589880849594198	0.027236045729657026	0.0	0.9788	0.9788	0.98	1.0
450.4	0.24682149516867266	0.02888742159128425	0.0	0.9788	0.9788	0.98	1.0
450.9	0.24537114261884904	0.028683181225554105	0.0	0.9788	0.9788	0.98	1.0
451.5	0.247336502212752	0.027230498157936888	0.0	0.9788	0.9788	0.98	1.0
452.0	0.24400836416277946	0.028310789556464298	0.0	0.9788	0.9788	0.98	1.0
452.6	0.247347585114806	0.02805766547822043	0.0	0.9788	0.9788	0.98	1.0
453.1	0.24591693887074195	0.026936539339522142	0.0	0.9788	0.9788	0.98	1.0
453.6	0.24432515337423313	0.027911164465786314	0.0	0.9788	0.9788	0.98	1.0
454.2	0.24566691785983422	0.028807800265918157	0.0	0.9788	0.9788	0.98	1.0
454.7	0.24564796905222436	0.027465303140978815	0.0	0.9788	0.9788	0.98	1.0
455.2	0.24523879285086433	0.028022533583706485	0.0	0.9788	0.9788	0.98	1.0
455.8	0.2435767165045725	0.027686599115170542	0.0	0.9788	0.9788	0.98	1.0
456.3	0.2446456806094581	0.02800169707254985	0.0	0.9788	0.9788	0.98	1.0
456.8	0.24490377761938703	0.026049000281610814	0.0	0.9788	0.9788	0.98	1.0
457.4	0.24484608867551538	0.02803347280334728	0.0	0.9788	0.9788	0.98	1.0
457.9	0.24473758069042942	0.028174878556557946	0.0	0.9788	0.9788	0.98	1.0
458.5	0.24422673198040587	0.027754648903691368	0.0	0.9788	0.9788	0.98	1.0
459.0	0.24512263099219622	0.028709454796411318	0.0	0.9788	0.9788	0.98	1.0
459.5	0.2451782988760927	0.02780454232622161	0.0	0.9788	0.9788	0.98	1.0
460.1	0.24476784476784477	0.027617477328936522	0.0	0.9788	0.9788	0.98	1.0
460.6	0.24439834024896265	0.028441879637262985	0.0	0.9788	0.9788	0.98	1.0
461.1	0.24399668782776704	0.028830313014827018	0.0	0.9788	0.9788	0.98	1.0
461.7	0.24593551942683936	0.02917808219178082	0.0	0.9788	0.9788	0.98	1.0
462.2	0.24438318401102688	0.028497054391012466	0.0	0.9788	0.9788	0.98	1.0
462.7	0.24335490979203966	0.030145245272677444	0.0	0.9788	0.9788	0.98	1.0
463.3	0.24499039253362614	0.031459444672411435	0.0	0.9788	0.9788	0.98	1.0
463.8	0.24488675360329443	0.029867105082888066	0.0	0.9788	0.9788	0.98	1.0
464.4	0.2445235487404162	0.028727770177838577	0.0	0.9788	0.9788	0.98	1.0
464.9	0.24400544959128065	0.028353326063249727	0.0	0.9788	0.9788	0.98	1.0
465.4	0.2442696324426963	0.029966101694915256	0.0	0.9788	0.9788	0.98	1.0
466.0	0.2440828402366864	0.028967933171651847	0.0	0.9788	0.9788	0.98	1.0
466.5	0.24501538873277132	0.03029490616621984	0.0	0.9788	0.9788	0.98	1.0
467.0	0.24435590969455512	0.030658491069048253	0.0	0.9788	0.9788	0.98	1.0
467.6	0.24462046204620463	0.03074476543864299	0.0	0.9788	0.9788	0.98	1.0
468.1	0.243717277486911	0.029744669649907872	0.0	0.9788	0.9788	0.98	1.0
468.7	0.2439403758911212	0.02894393741851369	0.0	0.9788	0.9788	0.98	1.0
469.2	0.24479300591411673	0.02973881561934316	0.0	0.9788	0.9788	0.98	1.0
469.7	0.24370389213940474	0.030454254638515674	0.0	0.9788	0.9788	0.98	1.0
470.3	0.24369641956631366	0.030880670987418986	0.0	0.9788	0.9788	0.98	1.0
470.8	0.2445082376435347	0.029845107669059314	0.0	0.9788	0.9788	0.98	1.0
471.3	0.24381800197823936	0.02948894164688242	0.0	0.9788	0.9788	0.98	1.0
471.9	0.24367591347916412	0.03061350450561659	0.0	0.9788	0.9788	0.98	1.0
472.4	0.24345930232558138	0.030046602894285013	0.0	0.9788	0.9788	0.98	1.0
473.0	0.24302884615384615	0.028435440566268	0.0	0.9788	0.9788	0.98	1.0
473.5	0.24351035960943082	0.031136857349746562	0.0	0.9788	0.9788	0.98	1.0
474.0	0.2439197166469894	0.03205741626794258	0.0	0.9788	0.9788	0.98	1.0
474.6	0.2438253540910687	0.030414637044077462	0.0	0.9788	0.9788	0.98	1.0
475.1	0.2429798097006266	0.02944640753828033	0.0	0.9788	0.9788	0.98	1.0
475.6	0.24387156174473473	0.0289193302891933	0.0	0.9788	0.9788	0.98	1.0
476.2	0.24331122798993826	0.031493317838466005	0.0	0.9788	0.9788	0.98	1.0
476.7	0.24332613881631263	0.029854200416570238	0.0	0.9788	0.9788	0.98	1.0
477.3	0.2430539868985769	0.02955381784728611	0.0	0.9788	0.9788	0.98	1.0
477.8	0.2428043453914212	0.029710890183978975	0.0	0.9788	0.9788	0.98	1.0
478.3	0.2428698752228164	0.031072805624858243	0.0	0.9788	0.9788	0.98	1.0
478.9	0.2431086017934241	0.03120054261813249	0.0	0.9788	0.9788	0.98	1.0
479.4	0.2426171917883412	0.031200897867564536	0.0	0.9788	0.9788	0.98	1.0
479.9	0.24341102156392944	0.030427998216674097	0.0	0.9788	0.9788	0.98	1.0
480.5	0.24380478303213937	0.030430452583822064	0.0	0.9788	0.9788	0.98	1.0
481.0	0.2427038626609442	0.030546093835842215	0.0	0.9788	0.9788	0.98	1.0
481.6	0.24286018755328218	0.030994215868165448	0.0	0.9788	0.9788	0.98	1.0
482.1	0.24258105396557186	0.030437608318890814	0.0	0.9788	0.9788	0.98	1.0
482.6	0.24312696747114376	0.031754574811625406	0.0	0.9788	0.9788	0.98	1.0
483.2	0.2428051948051948	0.03113006396588486	0.0	0.9788	0.9788	0.98	1.0
483.7	0.24268431392823905	0.031532009767491244	0.0	0.9788	0.9788	0.98	1.0
484.2	0.24255449800429843	0.03114805850783963	0.0	0.9788	0.9788	0.98	1.0
484.8	0.24363008831590702	0.030663329161451813	0.0	0.9788	0.9788	0.98	1.0
485.3	0.24349142280524722	0.03131805454734004	0.0	0.9788	0.9788	0.98	1.0
485.9	0.2422478675363773	0.03163444639718805	0.0	0.9788	0.9788	0.98	1.0
486.4	0.24223416965352448	0.031086488150200063	0.0	0.9788	0.9788	0.98	1.0
486.9	0.24147811481078946	0.030858539566147265	0.0	0.9788	0.9788	0.98	1.0
487.5	0.24282625786163523	0.030939338608236965	0.0	0.9788	0.9788	0.98	1.0
488.0	0.24229418650019507	0.030626637114648397	0.0	0.9788	0.9788	0.98	1.0
488.6	0.2430939226519337	0.031663326653306616	0.0	0.9788	0.9788	0.98	1.0
489.1	0.2442946557534906	0.03151490974369203	0.0	0.9788	0.9788	0.98	1.0
489.6	0.24289554531490015	0.03250820161049806	0.0	0.9788	0.9788	0.98	1.0
490.2	0.24219570405727925	0.03219096671949287	0.0	0.9788	0.9788	0.98	1.0
490.7	0.24213926094803837	0.031994487103760585	0.0	0.9788	0.9788	0.98	1.0
491.2	0.24184370257966617	0.03137602045834563	0.0	0.9788	0.9788	0.98	1.0
491.8	0.24237560192616373	0.032024287533052594	0.0	0.9788	0.9788	0.98	1.0
492.3	0.24192485168094924	0.03201488153514784	0.0	0.9788	0.9788	0.98	1.0
492.9	0.2420884590102357	0.031586152943477414	0.0	0.9788	0.9788	0.98	1.0
493.4	0.24188098366810587	0.030456852791878174	0.0	0.9788	0.9788	0.98	1.0
493.9	0.24221972253468316	0.0317227916056613	0.0	0.9788	0.9788	0.98	1.0
494.5	0.24262295081967214	0.033271538686701144	0.0	0.9788	0.9788	0.98	1.0
495.0	0.2423730404580869	0.03178484107579462	0.0	0.9788	0.9788	0.98	1.0
495.6	0.24259745127436283	0.03167465050347053	0.0	0.9788	0.9788	0.98	1.0
496.1	0.24220803604956814	0.032318088336108115	0.0	0.9788	0.9788	0.98	1.0
496.6	0.24262633853090362	0.032770800627943485	0.0	0.9788	0.9788	0.98	1.0
497.2	0.24316195131121346	0.033147004020790426	0.0	0.9788	0.9788	0.98	1.0
497.7	0.24290132133820636	0.032270720941638055	0.0	0.9788	0.9788	0.98	1.0
498.2	0.2430601298579091	0.033899970521764765	0.0	0.9788	0.9788	0.98	1.0
498.8	0.24286655993973066	0.034122287968441814	0.0	0.9788	0.9788	0.98	1.0
499.3	0.24180058265200638	0.03303185214313802	0.0	0.9788	0.9788	0.98	1.0
499.9	0.24253240653766672	0.03312039312039312	0.0	0.9788	0.9788	0.98	1.0
500.4	0.2422651415713482	0.03259695630829652	0.0	0.9788	0.9788	0.98	1.0
500.9	0.24214953271028036	0.03299716048173896	0.0	0.9788	0.9788	0.98	1.0
501.5	0.24133444847133165	0.0344458499562129	0.0	0.9788	0.9788	0.98	1.0
502.0	0.24313110824267012	0.033614259420711036	0.0	0.9788	0.9788	0.98	1.0
502.6	0.24131291830934262	0.034151034151034154	0.0	0.9788	0.9788	0.98	1.0
503.1	0.24188119712544345	0.03411697247706422	0.0	0.9788	0.9788	0.98	1.0
503.6	0.24235039263471433	0.033298548524807896	0.0	0.9788	0.9788	0.98	1.0
504.2	0.24195278969957082	0.03376281388131289	0.0	0.9788	0.9788	0.98	1.0
504.7	0.24201115340355847	0.03389514852407114	0.0	0.9788	0.9788	0.98	1.0
505.2	0.24208680403331873	0.035384331116038434	0.0	0.9788	0.9788	0.98	1.0
505.8	0.24220039975666985	0.034047226798462386	0.0	0.9788	0.9788	0.98	1.0
506.3	0.24252292398663125	0.03516861043305307	0.0	0.9788	0.9788	0.98	1.0
