IAD1 # Must be first four characters
# Input Example with a single set of sphere coefficients 
# The order of entries is important 
# Anything after a ’#’ is ignored, blank lines are also ignored

1.34 # Index of refraction of the sample 
1.50 # Index of refraction of the top and bottom slides 
1.0 # [mm] Thickness of sample 
1.0 # [mm] Thickness of slides 
5.0 # [mm] Diameter of illumination beam 
0.96 # Reflectance of the calibration standard
1 # Number of spheres used during each measurement

# Properties of sphere used for reflectance measurements 203.2 # [mm] Sphere Diameter (8 in * 25.4 mm/in) 
25.4 # [mm] Sample Port Diameter 
12.7 # [mm] Entrance Port Diameter 
1.00 # [mm] Detector Port Diameter 
0.96 # Reflectance of the sphere wall

# Properties of sphere used for transmittance measurements 203.2 # [mm] Sphere Diameter (8 in * 25.4 mm/in) 
25.4 # [mm] Sample Port Diameter 
0.00 # [mm] Entrance Port Diameter 
1.00 # [mm] Detector Port Diameter 
0.96 # Reflectance of the sphere wall

2 # Number of measurements, M_R, M_T

#nm	#M_R	#M_T	#M_U	#r_w 	#t_w 	#rstd 	#tstd
506.9	0.24276772119776688	0.03255730978503256	0.0	0.9788	0.9788	0.98	1.0
507.4	0.24341227484989994	0.03336561317017343	0.0	0.9788	0.9788	0.98	1.0
507.9	0.24358445416288474	0.03310969765618193	0.0	0.9788	0.9788	0.98	1.0
508.5	0.24366598778004073	0.03298880275624462	0.0	0.9788	0.9788	0.98	1.0
509.0	0.24347127360385698	0.0341807669415866	0.0	0.9788	0.9788	0.98	1.0
509.6	0.2433097752719765	0.03368049722828826	0.0	0.9788	0.9788	0.98	1.0
510.1	0.24350011782263767	0.033447042183209916	0.0	0.9788	0.9788	0.98	1.0
510.6	0.24344918746598243	0.03358854038034083	0.0	0.9788	0.9788	0.98	1.0
511.2	0.24270873412851096	0.03344754446076032	0.0	0.9788	0.9788	0.98	1.0
511.7	0.24347958330165007	0.034530052440500204	0.0	0.9788	0.9788	0.98	1.0
512.2	0.24334514742477942	0.033360064153969526	0.0	0.9788	0.9788	0.98	1.0
512.8	0.24323718427738752	0.033616784550584124	0.0	0.9788	0.9788	0.98	1.0
513.3	0.24335135935995258	0.034183994959042216	0.0	0.9788	0.9788	0.98	1.0
513.9	0.24249797242497972	0.0341505443722096	0.0	0.9788	0.9788	0.98	1.0
514.4	0.24327493952942902	0.033936651583710405	0.0	0.9788	0.9788	0.98	1.0
514.9	0.24283735510680177	0.03360757528717789	0.0	0.9788	0.9788	0.98	1.0
515.5	0.2426887821911829	0.033857596652979	0.0	0.9788	0.9788	0.98	1.0
516.0	0.2430646332607117	0.03411200495049505	0.0	0.9788	0.9788	0.98	1.0
516.6	0.24260698975514058	0.034811598697472475	0.0	0.9788	0.9788	0.98	1.0
517.1	0.24314096499526963	0.03485483620555814	0.0	0.9788	0.9788	0.98	1.0
517.6	0.24289462177525142	0.03438618328924848	0.0	0.9788	0.9788	0.98	1.0
518.2	0.24355321791219228	0.035182151493876275	0.0	0.9788	0.9788	0.98	1.0
518.7	0.243138402986167	0.03526743822333438	0.0	0.9788	0.9788	0.98	1.0
519.3	0.2421501580998603	0.03548437745328937	0.0	0.9788	0.9788	0.98	1.0
519.8	0.24195338512763595	0.03512380349655882	0.0	0.9788	0.9788	0.98	1.0
520.3	0.24197384066587396	0.03612923762533821	0.0	0.9788	0.9788	0.98	1.0
520.9	0.24304778945798852	0.035235969387755105	0.0	0.9788	0.9788	0.98	1.0
521.4	0.24202008092312302	0.03582879127925617	0.0	0.9788	0.9788	0.98	1.0
521.9	0.24315377670779417	0.03536329950056388	0.0	0.9788	0.9788	0.98	1.0
522.5	0.24364791288566243	0.03621192482177576	0.0	0.9788	0.9788	0.98	1.0
523.0	0.24256031661465866	0.03629690048939641	0.0	0.9788	0.9788	0.98	1.0
523.6	0.2424612565844721	0.03638296132777369	0.0	0.9788	0.9788	0.98	1.0
524.1	0.24286368493359792	0.03557700171751043	0.0	0.9788	0.9788	0.98	1.0
524.6	0.24270729653165915	0.03643525356967011	0.0	0.9788	0.9788	0.98	1.0
525.2	0.24298850574712644	0.037198226309738874	0.0	0.9788	0.9788	0.98	1.0
525.7	0.24252390057361375	0.03637110016420361	0.0	0.9788	0.9788	0.98	1.0
526.3	0.24314442413162707	0.03719751471550033	0.0	0.9788	0.9788	0.98	1.0
526.8	0.24310148232611176	0.03794679288395626	0.0	0.9788	0.9788	0.98	1.0
527.3	0.24282142586559588	0.03655458764145567	0.0	0.9788	0.9788	0.98	1.0
527.9	0.2421155877470952	0.03694102397926118	0.0	0.9788	0.9788	0.98	1.0
528.4	0.24213293278257605	0.03742841009921755	0.0	0.9788	0.9788	0.98	1.0
528.9	0.24252144722118613	0.03672747729647191	0.0	0.9788	0.9788	0.98	1.0
529.5	0.24320309017976527	0.03691275167785235	0.0	0.9788	0.9788	0.98	1.0
530.0	0.24243539718766105	0.03684043733164316	0.0	0.9788	0.9788	0.98	1.0
530.6	0.24314843236132427	0.0375815708782137	0.0	0.9788	0.9788	0.98	1.0
531.1	0.24289855072463767	0.03762685402029664	0.0	0.9788	0.9788	0.98	1.0
531.6	0.24260482481332568	0.037607366710516135	0.0	0.9788	0.9788	0.98	1.0
532.2	0.24239401496259352	0.03763151831656555	0.0	0.9788	0.9788	0.98	1.0
532.7	0.24264395325918625	0.037155231365397764	0.0	0.9788	0.9788	0.98	1.0
533.3	0.24242846202046925	0.03722644205459878	0.0	0.9788	0.9788	0.98	1.0
533.8	0.24259783283870523	0.03870246085011186	0.0	0.9788	0.9788	0.98	1.0
534.3	0.24258337311600628	0.038580702272056656	0.0	0.9788	0.9788	0.98	1.0
534.9	0.24273550479794567	0.03811888418285381	0.0	0.9788	0.9788	0.98	1.0
535.4	0.24369579719813209	0.03836722919371124	0.0	0.9788	0.9788	0.98	1.0
536.0	0.2421658072193574	0.03827443124910574	0.0	0.9788	0.9788	0.98	1.0
536.5	0.24249770672257895	0.03859250851305335	0.0	0.9788	0.9788	0.98	1.0
537.0	0.24220016864500227	0.038869010032975514	0.0	0.9788	0.9788	0.98	1.0
537.6	0.2421377580551804	0.038332868692500695	0.0	0.9788	0.9788	0.98	1.0
538.1	0.24186758515116724	0.038778477944740666	0.0	0.9788	0.9788	0.98	1.0
538.6	0.24174155170231615	0.03873094355170993	0.0	0.9788	0.9788	0.98	1.0
539.2	0.24284638554216867	0.0385926633028774	0.0	0.9788	0.9788	0.98	1.0
539.7	0.2419294528231335	0.03877647695743385	0.0	0.9788	0.9788	0.98	1.0
540.3	0.24210656907139755	0.03892599338865277	0.0	0.9788	0.9788	0.98	1.0
540.8	0.24222989639861864	0.03833758560494159	0.0	0.9788	0.9788	0.98	1.0
541.3	0.24252471296125744	0.03926544240400668	0.0	0.9788	0.9788	0.98	1.0
541.9	0.2418348623853211	0.039236549843718826	0.0	0.9788	0.9788	0.98	1.0
542.4	0.24236140757455632	0.038972248041428764	0.0	0.9788	0.9788	0.98	1.0
543.0	0.24253118344995436	0.040023855277980254	0.0	0.9788	0.9788	0.98	1.0
543.5	0.24242608220508774	0.03975130630332694	0.0	0.9788	0.9788	0.98	1.0
544.0	0.2420030349013657	0.03974604854176311	0.0	0.9788	0.9788	0.98	1.0
544.6	0.2429838415745353	0.03935599284436494	0.0	0.9788	0.9788	0.98	1.0
545.1	0.2423489485485728	0.039460638508824114	0.0	0.9788	0.9788	0.98	1.0
545.6	0.24233035660044955	0.03976933784052496	0.0	0.9788	0.9788	0.98	1.0
546.2	0.24270194817017662	0.040352504638218926	0.0	0.9788	0.9788	0.98	1.0
546.7	0.24254207424509386	0.03967622080679405	0.0	0.9788	0.9788	0.98	1.0
547.3	0.2428588792998663	0.0400849482346695	0.0	0.9788	0.9788	0.98	1.0
547.8	0.24251824817518247	0.039755351681957186	0.0	0.9788	0.9788	0.98	1.0
548.3	0.24315757391039317	0.04132782295693908	0.0	0.9788	0.9788	0.98	1.0
548.9	0.24271844660194175	0.04033658341124616	0.0	0.9788	0.9788	0.98	1.0
549.4	0.242329788534409	0.04024871297720131	0.0	0.9788	0.9788	0.98	1.0
550.0	0.24239642616730922	0.0404581686650144	0.0	0.9788	0.9788	0.98	1.0
550.5	0.24266552336620323	0.040948998056430534	0.0	0.9788	0.9788	0.98	1.0
551.0	0.2419740961266957	0.0403979296901257	0.0	0.9788	0.9788	0.98	1.0
551.6	0.24220858895705522	0.0408464897547867	0.0	0.9788	0.9788	0.98	1.0
552.1	0.24268862128287047	0.04149545301448299	0.0	0.9788	0.9788	0.98	1.0
552.6	0.24235727440147328	0.040768194070080865	0.0	0.9788	0.9788	0.98	1.0
553.2	0.2426837533115643	0.04209175055739477	0.0	0.9788	0.9788	0.98	1.0
553.7	0.24278417133362054	0.04232768514142982	0.0	0.9788	0.9788	0.98	1.0
554.3	0.24292220580994583	0.04215361750996419	0.0	0.9788	0.9788	0.98	1.0
554.8	0.2422341145352771	0.04233340085071906	0.0	0.9788	0.9788	0.98	1.0
555.3	0.24207421971000245	0.0422316670039803	0.0	0.9788	0.9788	0.98	1.0
555.9	0.24236652945874546	0.04148677819751754	0.0	0.9788	0.9788	0.98	1.0
556.4	0.24201639544842776	0.04246455687697373	0.0	0.9788	0.9788	0.98	1.0
556.9	0.2429006703229738	0.04228655676182817	0.0	0.9788	0.9788	0.98	1.0
557.5	0.24197080291970802	0.04218561671353958	0.0	0.9788	0.9788	0.98	1.0
558.0	0.2421818181818182	0.04305453574527735	0.0	0.9788	0.9788	0.98	1.0
558.6	0.24219551959422742	0.041713791497571685	0.0	0.9788	0.9788	0.98	1.0
559.1	0.2420912822989616	0.042134644779690304	0.0	0.9788	0.9788	0.98	1.0
559.6	0.24285714285714285	0.043478260869565216	0.0	0.9788	0.9788	0.98	1.0
560.2	0.24269407757126635	0.04308300395256917	0.0	0.9788	0.9788	0.98	1.0
560.7	0.24253242889444246	0.04304744405800905	0.0	0.9788	0.9788	0.98	1.0
561.3	0.2426470588235294	0.04297769346503565	0.0	0.9788	0.9788	0.98	1.0
561.8	0.24249408983451537	0.0435633233337681	0.0	0.9788	0.9788	0.98	1.0
562.3	0.24310010004119342	0.04342173686947478	0.0	0.9788	0.9788	0.98	1.0
562.9	0.24247756466654935	0.043568464730290454	0.0	0.9788	0.9788	0.98	1.0
563.4	0.2426719607614154	0.043559628291171916	0.0	0.9788	0.9788	0.98	1.0
563.9	0.24246487494898852	0.043436231230263585	0.0	0.9788	0.9788	0.98	1.0
564.5	0.24287455738085564	0.0441091492776886	0.0	0.9788	0.9788	0.98	1.0
565.0	0.24221192819918935	0.04373439200870846	0.0	0.9788	0.9788	0.98	1.0
565.6	0.24266404805914973	0.0438871473354232	0.0	0.9788	0.9788	0.98	1.0
566.1	0.24234384912624718	0.04409418671431306	0.0	0.9788	0.9788	0.98	1.0
566.6	0.24255686726173337	0.043816569934307034	0.0	0.9788	0.9788	0.98	1.0
567.2	0.24228137756568735	0.04381049414161997	0.0	0.9788	0.9788	0.98	1.0
567.7	0.24268720188494913	0.044290084119296455	0.0	0.9788	0.9788	0.98	1.0
568.2	0.2419022547785281	0.044762870910474255	0.0	0.9788	0.9788	0.98	1.0
568.8	0.24239995419934734	0.04401117744189	0.0	0.9788	0.9788	0.98	1.0
569.3	0.24250727864360336	0.044804455132261736	0.0	0.9788	0.9788	0.98	1.0
569.9	0.2430456388873022	0.04497941083306937	0.0	0.9788	0.9788	0.98	1.0
570.4	0.24203312392918333	0.04464172479391249	0.0	0.9788	0.9788	0.98	1.0
570.9	0.2423655423883318	0.04446834081852109	0.0	0.9788	0.9788	0.98	1.0
571.5	0.24247938584020473	0.04517311094263331	0.0	0.9788	0.9788	0.98	1.0
572.0	0.2420801635063018	0.04487583511912265	0.0	0.9788	0.9788	0.98	1.0
572.5	0.24245860739396688	0.04546313204458158	0.0	0.9788	0.9788	0.98	1.0
573.1	0.24209335219236208	0.045637415137037965	0.0	0.9788	0.9788	0.98	1.0
573.6	0.24263627130120755	0.045118435894222333	0.0	0.9788	0.9788	0.98	1.0
574.1	0.24308956820356922	0.0452837279218339	0.0	0.9788	0.9788	0.98	1.0
574.7	0.2425127830533236	0.04587728606204357	0.0	0.9788	0.9788	0.98	1.0
575.2	0.24245647427643732	0.04555638536221061	0.0	0.9788	0.9788	0.98	1.0
575.8	0.2424597201315716	0.04573946502823807	0.0	0.9788	0.9788	0.98	1.0
576.3	0.24210409252669038	0.045758513931888546	0.0	0.9788	0.9788	0.98	1.0
576.8	0.2428539773986262	0.04709295148747068	0.0	0.9788	0.9788	0.98	1.0
577.4	0.24257316399779127	0.046234245312019674	0.0	0.9788	0.9788	0.98	1.0
577.9	0.2427243219453155	0.046842427958307786	0.0	0.9788	0.9788	0.98	1.0
578.4	0.24211101996171724	0.04613603120429059	0.0	0.9788	0.9788	0.98	1.0
579.0	0.2429769163763066	0.04616132167152575	0.0	0.9788	0.9788	0.98	1.0
579.5	0.24292836241465265	0.04665658093797277	0.0	0.9788	0.9788	0.98	1.0
580.1	0.24220986120861912	0.04672615458820692	0.0	0.9788	0.9788	0.98	1.0
580.6	0.24270542801973827	0.04643499101258238	0.0	0.9788	0.9788	0.98	1.0
581.1	0.24326635314236852	0.047147290522797806	0.0	0.9788	0.9788	0.98	1.0
581.7	0.24220827571534942	0.04696231125906551	0.0	0.9788	0.9788	0.98	1.0
582.2	0.2426245109442741	0.04794844507508573	0.0	0.9788	0.9788	0.98	1.0
582.7	0.24197036021306892	0.04754601226993865	0.0	0.9788	0.9788	0.98	1.0
583.3	0.2420465898932534	0.04798870853916726	0.0	0.9788	0.9788	0.98	1.0
583.8	0.24263513159960232	0.047225640124216324	0.0	0.9788	0.9788	0.98	1.0
584.3	0.24237844598467873	0.04690781796966161	0.0	0.9788	0.9788	0.98	1.0
584.9	0.2429707395665506	0.04854481955762514	0.0	0.9788	0.9788	0.98	1.0
585.4	0.24268823895457373	0.048313106091400035	0.0	0.9788	0.9788	0.98	1.0
586.0	0.2431078988125968	0.048525159051474843	0.0	0.9788	0.9788	0.98	1.0
586.5	0.2426534918429314	0.048267898383371824	0.0	0.9788	0.9788	0.98	1.0
587.0	0.24295666427620122	0.047868061142397424	0.0	0.9788	0.9788	0.98	1.0
587.6	0.2426102076301524	0.04794992534742162	0.0	0.9788	0.9788	0.98	1.0
588.1	0.24260505915952674	0.04849144100303429	0.0	0.9788	0.9788	0.98	1.0
588.6	0.24253236823325516	0.04839356279709066	0.0	0.9788	0.9788	0.98	1.0
589.2	0.24289129660715195	0.04820102798400914	0.0	0.9788	0.9788	0.98	1.0
589.7	0.24241962517141552	0.049053159936116815	0.0	0.9788	0.9788	0.98	1.0
590.2	0.24303476275057093	0.048636027108605276	0.0	0.9788	0.9788	0.98	1.0
590.8	0.242050187950828	0.0487248245563987	0.0	0.9788	0.9788	0.98	1.0
591.3	0.24292177095511616	0.04870389402763504	0.0	0.9788	0.9788	0.98	1.0
591.9	0.2422177009155646	0.04926923955240923	0.0	0.9788	0.9788	0.98	1.0
592.4	0.24265117937745173	0.04944206008583691	0.0	0.9788	0.9788	0.98	1.0
592.9	0.2421938775510204	0.04944708646078038	0.0	0.9788	0.9788	0.98	1.0
593.5	0.2424815875613748	0.049273531269740996	0.0	0.9788	0.9788	0.98	1.0
594.0	0.24289670735460048	0.04924547863149407	0.0	0.9788	0.9788	0.98	1.0
594.5	0.24293059125964012	0.04954382723178196	0.0	0.9788	0.9788	0.98	1.0
595.1	0.24295156459774864	0.04952160046390258	0.0	0.9788	0.9788	0.98	1.0
595.6	0.24256886444986253	0.049638778839431366	0.0	0.9788	0.9788	0.98	1.0
596.1	0.24294108470698353	0.05012267788293025	0.0	0.9788	0.9788	0.98	1.0
596.7	0.24223926540407992	0.050342445706257684	0.0	0.9788	0.9788	0.98	1.0
597.2	0.24322344322344322	0.05003233582221177	0.0	0.9788	0.9788	0.98	1.0
597.7	0.24261193638129233	0.05034486824264576	0.0	0.9788	0.9788	0.98	1.0
598.3	0.2430142609061727	0.051045728465083304	0.0	0.9788	0.9788	0.98	1.0
598.8	0.2424162490108151	0.05075510808409831	0.0	0.9788	0.9788	0.98	1.0
599.3	0.24263302946788212	0.051175245462659925	0.0	0.9788	0.9788	0.98	1.0
599.9	0.24297274275979558	0.05089408528198074	0.0	0.9788	0.9788	0.98	1.0
600.4	0.24248732319188684	0.050818002037514236	0.0	0.9788	0.9788	0.98	1.0
601.0	0.24263014284949977	0.05107866113815276	0.0	0.9788	0.9788	0.98	1.0
601.5	0.2427392562426321	0.050757757998556655	0.0	0.9788	0.9788	0.98	1.0
602.0	0.2432606594350768	0.052228454254870035	0.0	0.9788	0.9788	0.98	1.0
602.6	0.24315472994738538	0.051835332409137486	0.0	0.9788	0.9788	0.98	1.0
603.1	0.2422680412371134	0.05112745689135415	0.0	0.9788	0.9788	0.98	1.0
603.6	0.2429981757699324	0.05211785262396819	0.0	0.9788	0.9788	0.98	1.0
604.2	0.2425268817204301	0.05192923132661071	0.0	0.9788	0.9788	0.98	1.0
604.7	0.24217577706323687	0.05151661049590756	0.0	0.9788	0.9788	0.98	1.0
605.2	0.242526518804243	0.0519605484724561	0.0	0.9788	0.9788	0.98	1.0
605.8	0.24292818565852092	0.052100840336134456	0.0	0.9788	0.9788	0.98	1.0
606.3	0.24234503360716952	0.05158159597411934	0.0	0.9788	0.9788	0.98	1.0
606.8	0.24304593413620376	0.052754491017964075	0.0	0.9788	0.9788	0.98	1.0
607.4	0.2428291182864111	0.05219878441186986	0.0	0.9788	0.9788	0.98	1.0
607.9	0.2428646934460888	0.05206910882859348	0.0	0.9788	0.9788	0.98	1.0
608.4	0.24298130102712667	0.052086416099437705	0.0	0.9788	0.9788	0.98	1.0
609.0	0.24232243162370729	0.0527122641509434	0.0	0.9788	0.9788	0.98	1.0
609.5	0.24241155536947875	0.05287613221973885	0.0	0.9788	0.9788	0.98	1.0
610.0	0.24300380426285892	0.05310979541590949	0.0	0.9788	0.9788	0.98	1.0
610.6	0.24265890546229407	0.052591597031496524	0.0	0.9788	0.9788	0.98	1.0
611.1	0.24274856522413527	0.053527839125886316	0.0	0.9788	0.9788	0.98	1.0
611.6	0.2435390227611365	0.05393232474881626	0.0	0.9788	0.9788	0.98	1.0
612.2	0.2427855096193205	0.05318231472431438	0.0	0.9788	0.9788	0.98	1.0
612.7	0.24298970123381258	0.05366049418104684	0.0	0.9788	0.9788	0.98	1.0
613.2	0.2425747592498733	0.05349512903777132	0.0	0.9788	0.9788	0.98	1.0
613.8	0.24283483604493022	0.05446721775563356	0.0	0.9788	0.9788	0.98	1.0
614.3	0.24261096082556857	0.05367804438436409	0.0	0.9788	0.9788	0.98	1.0
614.8	0.24204902890808327	0.05387035164588248	0.0	0.9788	0.9788	0.98	1.0
615.4	0.24280833787196118	0.05499276410998553	0.0	0.9788	0.9788	0.98	1.0
615.9	0.2427967351755335	0.05398528679683611	0.0	0.9788	0.9788	0.98	1.0
616.4	0.24358661128756415	0.054489470500907244	0.0	0.9788	0.9788	0.98	1.0
617.0	0.24314868804664724	0.05412202055543407	0.0	0.9788	0.9788	0.98	1.0
617.5	0.24308243034055727	0.05500190600664379	0.0	0.9788	0.9788	0.98	1.0
618.0	0.24297988767820286	0.05472717450027013	0.0	0.9788	0.9788	0.98	1.0
618.6	0.24287072243346008	0.055427868940082316	0.0	0.9788	0.9788	0.98	1.0
619.1	0.24302901627742393	0.054122890799108564	0.0	0.9788	0.9788	0.98	1.0
619.6	0.24347662849633941	0.055250369744348195	0.0	0.9788	0.9788	0.98	1.0
620.2	0.24303491827637444	0.05435918879364415	0.0	0.9788	0.9788	0.98	1.0
620.7	0.24286109064112013	0.05500829531314807	0.0	0.9788	0.9788	0.98	1.0
621.2	0.2428839036871202	0.0552869779880683	0.0	0.9788	0.9788	0.98	1.0
621.8	0.24358566822578448	0.055447570332480815	0.0	0.9788	0.9788	0.98	1.0
622.3	0.2433468651330627	0.05518573098226536	0.0	0.9788	0.9788	0.98	1.0
622.8	0.24331466965285553	0.05533158637371498	0.0	0.9788	0.9788	0.98	1.0
623.4	0.2427673516694156	0.05530462712034528	0.0	0.9788	0.9788	0.98	1.0
623.9	0.24355275422788406	0.05584973523828554	0.0	0.9788	0.9788	0.98	1.0
624.4	0.24335911602209945	0.05588454839512316	0.0	0.9788	0.9788	0.98	1.0
625.0	0.24315868329440796	0.05606549243363929	0.0	0.9788	0.9788	0.98	1.0
625.5	0.24292193210338603	0.056098407817072565	0.0	0.9788	0.9788	0.98	1.0
626.0	0.24316483516483517	0.05588278968470029	0.0	0.9788	0.9788	0.98	1.0
626.6	0.24375685758174237	0.05670535934798716	0.0	0.9788	0.9788	0.98	1.0
627.1	0.24319929685783345	0.05652625847646389	0.0	0.9788	0.9788	0.98	1.0
627.6	0.2437439634735271	0.056465581234225765	0.0	0.9788	0.9788	0.98	1.0
628.2	0.24304976063946593	0.05641330166270784	0.0	0.9788	0.9788	0.98	1.0
628.7	0.2432610413556941	0.05664014234171898	0.0	0.9788	0.9788	0.98	1.0
629.2	0.24312571378371256	0.056946368493963985	0.0	0.9788	0.9788	0.98	1.0
629.8	0.2433836804791052	0.05664120622954072	0.0	0.9788	0.9788	0.98	1.0
630.3	0.24325040873138615	0.057017762077715306	0.0	0.9788	0.9788	0.98	1.0
630.8	0.24319539721177252	0.057272455388296284	0.0	0.9788	0.9788	0.98	1.0
631.4	0.24332133173311998	0.057597916457978564	0.0	0.9788	0.9788	0.98	1.0
631.9	0.24313340181322854	0.057254980881465085	0.0	0.9788	0.9788	0.98	1.0
632.4	0.24308575014568112	0.05744164898454077	0.0	0.9788	0.9788	0.98	1.0
632.9	0.2434077079107505	0.05758391306555629	0.0	0.9788	0.9788	0.98	1.0
633.5	0.2434133091896786	0.05771682047621476	0.0	0.9788	0.9788	0.98	1.0
634.0	0.24286233860701945	0.05773955773955774	0.0	0.9788	0.9788	0.98	1.0
634.5	0.2431268328445748	0.05747482571649884	0.0	0.9788	0.9788	0.98	1.0
635.1	0.24339110845478368	0.058631753260194576	0.0	0.9788	0.9788	0.98	1.0
635.6	0.2431884191600203	0.058142553081036184	0.0	0.9788	0.9788	0.98	1.0
636.1	0.24314925580748364	0.05824026719549107	0.0	0.9788	0.9788	0.98	1.0
636.7	0.2424780414875724	0.05779555742709759	0.0	0.9788	0.9788	0.98	1.0
637.2	0.24301125703564727	0.05873653074160152	0.0	0.9788	0.9788	0.98	1.0
637.7	0.24300518134715027	0.058701767422111355	0.0	0.9788	0.9788	0.98	1.0
638.3	0.2435539575152576	0.059093088932701016	0.0	0.9788	0.9788	0.98	1.0
638.8	0.24343732166634963	0.05940328887460496	0.0	0.9788	0.9788	0.98	1.0
639.3	0.24347909017214248	0.0593384169262163	0.0	0.9788	0.9788	0.98	1.0
639.8	0.24367331288343558	0.05965234290649968	0.0	0.9788	0.9788	0.98	1.0
640.4	0.24341725927349606	0.05951478392721759	0.0	0.9788	0.9788	0.98	1.0
640.9	0.24362619885295678	0.059465623981753014	0.0	0.9788	0.9788	0.98	1.0
641.4	0.24330324822626576	0.05966742745353766	0.0	0.9788	0.9788	0.98	1.0
642.0	0.24344877694356987	0.0599312264614377	0.0	0.9788	0.9788	0.98	1.0
642.5	0.24253314554902627	0.05963453331874385	0.0	0.9788	0.9788	0.98	1.0
643.0	0.24289116803577504	0.059721918108167286	0.0	0.9788	0.9788	0.98	1.0
643.6	0.24349433338197382	0.06020396973352341	0.0	0.9788	0.9788	0.98	1.0
644.1	0.24338804734304223	0.05949832592348647	0.0	0.9788	0.9788	0.98	1.0
644.6	0.24330639665076428	0.06015903482314231	0.0	0.9788	0.9788	0.98	1.0
645.1	0.24367860978229033	0.06041265474552957	0.0	0.9788	0.9788	0.98	1.0
645.7	0.24306299289261027	0.06022708573309199	0.0	0.9788	0.9788	0.98	1.0
646.2	0.24309042164270045	0.060187984389600394	0.0	0.9788	0.9788	0.98	1.0
646.7	0.2428919182083739	0.0608686115376179	0.0	0.9788	0.9788	0.98	1.0
647.3	0.2436852095196379	0.06103183315038419	0.0	0.9788	0.9788	0.98	1.0
647.8	0.2436880947756846	0.060922874815260826	0.0	0.9788	0.9788	0.98	1.0
648.3	0.24347404172731685	0.06098428860787212	0.0	0.9788	0.9788	0.98	1.0
648.9	0.2432837988285977	0.061456172906887895	0.0	0.9788	0.9788	0.98	1.0
649.4	0.24329677762210736	0.061178906079755936	0.0	0.9788	0.9788	0.98	1.0
649.9	0.2435340667824744	0.06131664853101197	0.0	0.9788	0.9788	0.98	1.0
650.4	0.24356816542438087	0.06141159876308794	0.0	0.9788	0.9788	0.98	1.0
651.0	0.2437574886173017	0.061770428015564205	0.0	0.9788	0.9788	0.98	1.0
651.5	0.2436075132629164	0.061903478026422216	0.0	0.9788	0.9788	0.98	1.0
652.0	0.24340287701247976	0.061660036555209116	0.0	0.9788	0.9788	0.98	1.0
652.6	0.24347908564924595	0.061877743282303825	0.0	0.9788	0.9788	0.98	1.0
653.1	0.24350004727238347	0.06252000426757709	0.0	0.9788	0.9788	0.98	1.0
653.6	0.24335012475872134	0.062204515272244354	0.0	0.9788	0.9788	0.98	1.0
654.1	0.2436500470366886	0.06268910239396995	0.0	0.9788	0.9788	0.98	1.0
654.7	0.24352258909363014	0.06222269173885485	0.0	0.9788	0.9788	0.98	1.0
655.2	0.24323190904431294	0.06278923012200252	0.0	0.9788	0.9788	0.98	1.0
655.7	0.24397268546476517	0.06281459731543625	0.0	0.9788	0.9788	0.98	1.0
656.3	0.2433183565704757	0.06272888981898085	0.0	0.9788	0.9788	0.98	1.0
656.8	0.24338770620219335	0.06356637536412817	0.0	0.9788	0.9788	0.98	1.0
657.3	0.24387666007995956	0.06297046150651509	0.0	0.9788	0.9788	0.98	1.0
657.8	0.24305396621961825	0.06311106512855	0.0	0.9788	0.9788	0.98	1.0
658.4	0.24372580277841038	0.0635386119257087	0.0	0.9788	0.9788	0.98	1.0
658.9	0.24317336478272703	0.06395736175882745	0.0	0.9788	0.9788	0.98	1.0
659.4	0.24350192787480154	0.06398565573770491	0.0	0.9788	0.9788	0.98	1.0
659.9	0.24360596475372798	0.0634961176951369	0.0	0.9788	0.9788	0.98	1.0
660.5	0.24352845675115	0.06409864465504943	0.0	0.9788	0.9788	0.98	1.0
661.0	0.24343675417661098	0.06410386965376783	0.0	0.9788	0.9788	0.98	1.0
661.5	0.24376208245290654	0.06407648494711148	0.0	0.9788	0.9788	0.98	1.0
662.1	0.24386303460036798	0.0643704981231612	0.0	0.9788	0.9788	0.98	1.0
662.6	0.2439417693169093	0.06398500430619586	0.0	0.9788	0.9788	0.98	1.0
663.1	0.2438380675464102	0.06437246963562752	0.0	0.9788	0.9788	0.98	1.0
663.6	0.24391333482242572	0.0649088245693792	0.0	0.9788	0.9788	0.98	1.0
664.2	0.2434895251708581	0.06478673943804326	0.0	0.9788	0.9788	0.98	1.0
664.7	0.2435302516509013	0.0653040625788544	0.0	0.9788	0.9788	0.98	1.0
665.2	0.24327334283677834	0.06514297221103504	0.0	0.9788	0.9788	0.98	1.0
665.7	0.24389047449161613	0.06552246340232205	0.0	0.9788	0.9788	0.98	1.0
666.3	0.24373047746541723	0.06496590047991917	0.0	0.9788	0.9788	0.98	1.0
666.8	0.2434425130702891	0.06531417585753314	0.0	0.9788	0.9788	0.98	1.0
667.3	0.24350779957985072	0.06488839398694134	0.0	0.9788	0.9788	0.98	1.0
667.8	0.24343046120843762	0.06587462082912032	0.0	0.9788	0.9788	0.98	1.0
668.4	0.24335332557514994	0.0660081053698075	0.0	0.9788	0.9788	0.98	1.0
668.9	0.24329527647190508	0.0659368506411231	0.0	0.9788	0.9788	0.98	1.0
669.4	0.2433959725523613	0.06591451948975961	0.0	0.9788	0.9788	0.98	1.0
669.9	0.2437137330754352	0.0658042171742895	0.0	0.9788	0.9788	0.98	1.0
