349.8	0.14868804664723032	0.07613168724279835
350.3	0.14	0.08704061895551257
350.8	0.12324929971988796	0.10575139146567718
351.3	0.08757062146892655	0.10801393728222997
351.9	0.1	0.11428571428571428
352.4	0.07027027027027027	0.09484193011647254
352.9	0.08997429305912596	0.09624796084828711
353.4	0.08838383838383838	0.08709677419354839
354.0	0.09296482412060302	0.06602254428341385
354.5	0.11306532663316583	0.05331179321486268
355.0	0.11691542288557213	0.052545155993431854
355.5	0.14492753623188406	0.026490066225165563
356.0	0.13636363636363635	0.01
356.6	0.14489311163895488	-0.008431703204047217
357.1	0.15186915887850466	-0.013445378151260505
357.6	0.1590909090909091	0.0016638935108153079
358.1	0.15813953488372093	0.0016129032258064516
358.7	0.17972350230414746	0.01751592356687898
359.2	0.17960088691796008	0.018867924528301886
359.7	0.17429193899782136	0.006125574272588055
360.2	0.17659574468085107	0.016566265060240965
360.8	0.17671517671517672	0.02342606149341142
361.3	0.18737270875763748	0.02170767004341534
361.8	0.18725099601593626	0.021037868162692847
362.3	0.189453125	0.039509536784741145
362.9	0.17142857142857143	0.035856573705179286
363.4	0.18518518518518517	0.030104712041884817
363.9	0.17744916820702403	0.034526854219948847
364.4	0.17486338797814208	0.030303030303030304
364.9	0.2003577817531306	0.040993788819875775
365.5	0.17801047120418848	0.012285012285012284
366.0	0.17993079584775087	0.030878859857482184
366.5	0.18781725888324874	0.03537735849056604
367.0	0.20100502512562815	0.03981264637002342
367.6	0.20195439739413681	0.023148148148148147
368.1	0.2	0.01820250284414107
368.6	0.2028301886792453	0.026726057906458798
369.1	0.18944099378881987	0.02628696604600219
369.7	0.19756838905775076	0.018378378378378378
370.2	0.18926974664679583	0.0211864406779661
370.7	0.20144927536231885	0.02688728024819028
371.2	0.2	0.018480492813141684
371.8	0.20110957004160887	0.02905811623246493
372.3	0.19425444596443228	0.02453385672227674
372.8	0.21866666666666668	0.026061776061776062
373.3	0.19342105263157894	0.01984877126654064
373.9	0.20945083014048532	0.027281279397930385
374.4	0.21185372005044137	0.02302025782688766
374.9	0.2098159509202454	0.023486901535682024
375.5	0.21084337349397592	0.016843971631205674
376.0	0.20476190476190476	0.013077593722755012
376.5	0.21602787456445993	0.026518391787852865
377.0	0.20611551528878821	0.02092050209205021
377.6	0.22637362637362637	0.02042483660130719
