IAD1 # Must be first four characters
# Input Example with a single set of sphere coefficients 
# The order of entries is important 
# Anything after a ’#’ is ignored, blank lines are also ignored

1.34 # Index of refraction of the sample 
1.50 # Index of refraction of the top and bottom slides 
1.0 # [mm] Thickness of sample 
1.0 # [mm] Thickness of slides 
5.0 # [mm] Diameter of illumination beam 
0.96 # Reflectance of the calibration standard
1 # Number of spheres used during each measurement

# Properties of sphere used for reflectance measurements 203.2 # [mm] Sphere Diameter (8 in * 25.4 mm/in) 
25.4 # [mm] Sample Port Diameter 
12.7 # [mm] Entrance Port Diameter 
1.00 # [mm] Detector Port Diameter 
0.96 # Reflectance of the sphere wall

# Properties of sphere used for transmittance measurements 203.2 # [mm] Sphere Diameter (8 in * 25.4 mm/in) 
25.4 # [mm] Sample Port Diameter 
0.00 # [mm] Entrance Port Diameter 
1.00 # [mm] Detector Port Diameter 
0.96 # Reflectance of the sphere wall

2 # Number of measurements, M_R, M_T

#nm	#M_R	#M_T	#M_U	#r_w 	#t_w 	#rstd 	#tstd
499.3	0.24405600977351752	0.028902870625245772	0.0	0.9788	0.9788	0.98	1.0
499.9	0.2430959984970881	0.02800982800982801	0.0	0.9788	0.9788	0.98	1.0
500.4	0.24301518844927808	0.027491408934707903	0.0	0.9788	0.9788	0.98	1.0
500.9	0.24439252336448597	0.02849309703319299	0.0	0.9788	0.9788	0.98	1.0
501.5	0.2441222934671499	0.027829133015471443	0.0	0.9788	0.9788	0.98	1.0
502.0	0.24460630647243223	0.027995737673157026	0.0	0.9788	0.9788	0.98	1.0
502.6	0.2420463922251765	0.028763828763828762	0.0	0.9788	0.9788	0.98	1.0
503.1	0.24406440462112253	0.02742737003058104	0.0	0.9788	0.9788	0.98	1.0
503.6	0.24343352288112646	0.028175694905606678	0.0	0.9788	0.9788	0.98	1.0
504.2	0.24302575107296137	0.029060472115113326	0.0	0.9788	0.9788	0.98	1.0
504.7	0.24378153492077542	0.027749324890585715	0.0	0.9788	0.9788	0.98	1.0
505.2	0.24436650591845682	0.02891722099039172	0.0	0.9788	0.9788	0.98	1.0
505.8	0.24428608672981664	0.029287937030935383	0.0	0.9788	0.9788	0.98	1.0
506.3	0.24320850115691148	0.029924961576710967	0.0	0.9788	0.9788	0.98	1.0
506.9	0.24276772119776688	0.02916778164302917	0.0	0.9788	0.9788	0.98	1.0
507.4	0.24341227484989994	0.030020248261290607	0.0	0.9788	0.9788	0.98	1.0
507.9	0.24358445416288474	0.0291016816241178	0.0	0.9788	0.9788	0.98	1.0
508.5	0.24366598778004073	0.029198966408268735	0.0	0.9788	0.9788	0.98	1.0
509.0	0.24347127360385698	0.029929427769747472	0.0	0.9788	0.9788	0.98	1.0
509.6	0.2433097752719765	0.03032084663195028	0.0	0.9788	0.9788	0.98	1.0
510.1	0.24350011782263767	0.029786171894500373	0.0	0.9788	0.9788	0.98	1.0
510.6	0.24344918746598243	0.03029554622540545	0.0	0.9788	0.9788	0.98	1.0
511.2	0.24270873412851096	0.0298580518844836	0.0	0.9788	0.9788	0.98	1.0
511.7	0.24347958330165007	0.030334812424364664	0.0	0.9788	0.9788	0.98	1.0
512.2	0.24334514742477942	0.02999198075380914	0.0	0.9788	0.9788	0.98	1.0
512.8	0.24323718427738752	0.029802113963283795	0.0	0.9788	0.9788	0.98	1.0
513.3	0.24335135935995258	0.030560806553245116	0.0	0.9788	0.9788	0.98	1.0
513.9	0.24249797242497972	0.030860813033602257	0.0	0.9788	0.9788	0.98	1.0
514.4	0.24327493952942902	0.030191917615852708	0.0	0.9788	0.9788	0.98	1.0
514.9	0.24283735510680177	0.030813411983855947	0.0	0.9788	0.9788	0.98	1.0
515.5	0.2426887821911829	0.031068412489346865	0.0	0.9788	0.9788	0.98	1.0
516.0	0.2430646332607117	0.031791460396039604	0.0	0.9788	0.9788	0.98	1.0
516.6	0.24260698975514058	0.03140021708792061	0.0	0.9788	0.9788	0.98	1.0
517.1	0.24314096499526963	0.03159447290793355	0.0	0.9788	0.9788	0.98	1.0
517.6	0.24289462177525142	0.031274311498366264	0.0	0.9788	0.9788	0.98	1.0
518.2	0.24355321791219228	0.03143770964973867	0.0	0.9788	0.9788	0.98	1.0
518.7	0.243138402986167	0.031513919299343135	0.0	0.9788	0.9788	0.98	1.0
519.3	0.2421501580998603	0.031245093421259224	0.0	0.9788	0.9788	0.98	1.0
519.8	0.24195338512763595	0.03132663555098489	0.0	0.9788	0.9788	0.98	1.0
520.3	0.24197384066587396	0.03151360814897342	0.0	0.9788	0.9788	0.98	1.0
520.9	0.24304778945798852	0.031568877551020405	0.0	0.9788	0.9788	0.98	1.0
521.4	0.24202008092312302	0.03214171208720744	0.0	0.9788	0.9788	0.98	1.0
521.9	0.24315377670779417	0.031980022555179635	0.0	0.9788	0.9788	0.98	1.0
522.5	0.24364791288566243	0.032323395981853534	0.0	0.9788	0.9788	0.98	1.0
523.0	0.24256031661465866	0.03156606851549755	0.0	0.9788	0.9788	0.98	1.0
523.6	0.2424612565844721	0.03245850707219361	0.0	0.9788	0.9788	0.98	1.0
524.1	0.24286368493359792	0.03263269812709577	0.0	0.9788	0.9788	0.98	1.0
524.6	0.24270729653165915	0.033316921056950596	0.0	0.9788	0.9788	0.98	1.0
525.2	0.24298850574712644	0.03325669239612416	0.0	0.9788	0.9788	0.98	1.0
525.7	0.24252390057361375	0.03357963875205255	0.0	0.9788	0.9788	0.98	1.0
526.3	0.24314442413162707	0.03278286461739699	0.0	0.9788	0.9788	0.98	1.0
526.8	0.24310148232611176	0.03419291659866166	0.0	0.9788	0.9788	0.98	1.0
527.3	0.24282142586559588	0.033298054221281445	0.0	0.9788	0.9788	0.98	1.0
527.9	0.2421155877470952	0.03321451717433571	0.0	0.9788	0.9788	0.98	1.0
528.4	0.24213293278257605	0.03323384689844317	0.0	0.9788	0.9788	0.98	1.0
528.9	0.24252144722118613	0.033191352567708755	0.0	0.9788	0.9788	0.98	1.0
529.5	0.24320309017976527	0.03371684244167466	0.0	0.9788	0.9788	0.98	1.0
530.0	0.24243539718766105	0.03303755347805419	0.0	0.9788	0.9788	0.98	1.0
530.6	0.24314843236132427	0.03427942448305685	0.0	0.9788	0.9788	0.98	1.0
531.1	0.24289855072463767	0.034660421545667446	0.0	0.9788	0.9788	0.98	1.0
531.6	0.24260482481332568	0.03435734736516289	0.0	0.9788	0.9788	0.98	1.0
532.2	0.24239401496259352	0.03394516550188158	0.0	0.9788	0.9788	0.98	1.0
532.7	0.24264395325918625	0.03411594863612188	0.0	0.9788	0.9788	0.98	1.0
533.3	0.24242846202046925	0.03451906445062796	0.0	0.9788	0.9788	0.98	1.0
533.8	0.24259783283870523	0.03452647278150634	0.0	0.9788	0.9788	0.98	1.0
534.3	0.24258337311600628	0.034892298613160226	0.0	0.9788	0.9788	0.98	1.0
534.9	0.24273550479794567	0.034905798159778005	0.0	0.9788	0.9788	0.98	1.0
535.4	0.24369579719813209	0.03533823741526035	0.0	0.9788	0.9788	0.98	1.0
536.0	0.2421658072193574	0.0346973815996566	0.0	0.9788	0.9788	0.98	1.0
536.5	0.24249770672257895	0.03518728717366629	0.0	0.9788	0.9788	0.98	1.0
537.0	0.24220016864500227	0.03592226197993405	0.0	0.9788	0.9788	0.98	1.0
537.6	0.2421377580551804	0.034708670197937	0.0	0.9788	0.9788	0.98	1.0
538.1	0.24186758515116724	0.03573159753479676	0.0	0.9788	0.9788	0.98	1.0
538.6	0.24174155170231615	0.03598406812251064	0.0	0.9788	0.9788	0.98	1.0
539.2	0.24284638554216867	0.03654711577798991	0.0	0.9788	0.9788	0.98	1.0
539.7	0.2419294528231335	0.03634025850984638	0.0	0.9788	0.9788	0.98	1.0
540.3	0.24210656907139755	0.03609255886122917	0.0	0.9788	0.9788	0.98	1.0
540.8	0.24222989639861864	0.03592050490130254	0.0	0.9788	0.9788	0.98	1.0
541.3	0.24252471296125744	0.03565943238731219	0.0	0.9788	0.9788	0.98	1.0
541.9	0.2418348623853211	0.03631043426215336	0.0	0.9788	0.9788	0.98	1.0
542.4	0.24236140757455632	0.035785420262913294	0.0	0.9788	0.9788	0.98	1.0
543.0	0.24253118344995436	0.03671062222516732	0.0	0.9788	0.9788	0.98	1.0
543.5	0.24242608220508774	0.036311925391891	0.0	0.9788	0.9788	0.98	1.0
544.0	0.2420030349013657	0.035910323391310096	0.0	0.9788	0.9788	0.98	1.0
544.6	0.2429838415745353	0.03591068707347777	0.0	0.9788	0.9788	0.98	1.0
545.1	0.2423489485485728	0.03734549540617357	0.0	0.9788	0.9788	0.98	1.0
545.6	0.24233035660044955	0.03685291973221979	0.0	0.9788	0.9788	0.98	1.0
546.2	0.24270194817017662	0.03743705274317519	0.0	0.9788	0.9788	0.98	1.0
546.7	0.24254207424509386	0.03596072186836518	0.0	0.9788	0.9788	0.98	1.0
547.3	0.2428588792998663	0.036899389434563314	0.0	0.9788	0.9788	0.98	1.0
547.8	0.24251824817518247	0.036963169791251166	0.0	0.9788	0.9788	0.98	1.0
548.3	0.24315757391039317	0.038128249566724434	0.0	0.9788	0.9788	0.98	1.0
548.9	0.24271844660194175	0.0377988513423267	0.0	0.9788	0.9788	0.98	1.0
549.4	0.242329788534409	0.03784181319783379	0.0	0.9788	0.9788	0.98	1.0
550.0	0.24239642616730922	0.03751088485498024	0.0	0.9788	0.9788	0.98	1.0
550.5	0.24266552336620323	0.037732055492259234	0.0	0.9788	0.9788	0.98	1.0
551.0	0.2419740961266957	0.03824695839214896	0.0	0.9788	0.9788	0.98	1.0
551.6	0.24220858895705522	0.03829358414511253	0.0	0.9788	0.9788	0.98	1.0
552.1	0.24268862128287047	0.038531492084877064	0.0	0.9788	0.9788	0.98	1.0
552.6	0.24235727440147328	0.03820754716981132	0.0	0.9788	0.9788	0.98	1.0
553.2	0.2426837533115643	0.039118978447402204	0.0	0.9788	0.9788	0.98	1.0
553.7	0.24278417133362054	0.03868223857422534	0.0	0.9788	0.9788	0.98	1.0
554.3	0.24292220580994583	0.03864081605080051	0.0	0.9788	0.9788	0.98	1.0
554.8	0.2422341145352771	0.039092566335831476	0.0	0.9788	0.9788	0.98	1.0
555.3	0.24207421971000245	0.03926330702286986	0.0	0.9788	0.9788	0.98	1.0
555.9	0.24236652945874546	0.03905828386400432	0.0	0.9788	0.9788	0.98	1.0
556.4	0.24201639544842776	0.03964254518578244	0.0	0.9788	0.9788	0.98	1.0
556.9	0.2429006703229738	0.03933789036322209	0.0	0.9788	0.9788	0.98	1.0
557.5	0.24197080291970802	0.03964108745145306	0.0	0.9788	0.9788	0.98	1.0
558.0	0.2421818181818182	0.04011748214404913	0.0	0.9788	0.9788	0.98	1.0
558.6	0.24219551959422742	0.039850974652385074	0.0	0.9788	0.9788	0.98	1.0
559.1	0.2420912822989616	0.03987505815112647	0.0	0.9788	0.9788	0.98	1.0
559.6	0.24285714285714285	0.0403017669247568	0.0	0.9788	0.9788	0.98	1.0
560.2	0.24269407757126635	0.03992094861660079	0.0	0.9788	0.9788	0.98	1.0
560.7	0.24253242889444246	0.040028873285648664	0.0	0.9788	0.9788	0.98	1.0
561.3	0.2426470588235294	0.03996860077189769	0.0	0.9788	0.9788	0.98	1.0
561.8	0.24249408983451537	0.04056345376287988	0.0	0.9788	0.9788	0.98	1.0
562.3	0.24310010004119342	0.040431617264690585	0.0	0.9788	0.9788	0.98	1.0
562.9	0.24247756466654935	0.04019709543568465	0.0	0.9788	0.9788	0.98	1.0
563.4	0.2426719607614154	0.040591120289106865	0.0	0.9788	0.9788	0.98	1.0
563.9	0.24246487494898852	0.04098730424695495	0.0	0.9788	0.9788	0.98	1.0
564.5	0.24287455738085564	0.04051364365971107	0.0	0.9788	0.9788	0.98	1.0
565.0	0.24221192819918935	0.041301146186847666	0.0	0.9788	0.9788	0.98	1.0
565.6	0.24266404805914973	0.04107222826434649	0.0	0.9788	0.9788	0.98	1.0
566.1	0.24234384912624718	0.04064833131261566	0.0	0.9788	0.9788	0.98	1.0
566.6	0.24255686726173337	0.04088270935646406	0.0	0.9788	0.9788	0.98	1.0
567.2	0.24228137756568735	0.04062659195109526	0.0	0.9788	0.9788	0.98	1.0
567.7	0.24268720188494913	0.04097629365281672	0.0	0.9788	0.9788	0.98	1.0
568.2	0.2419022547785281	0.04159269591681461	0.0	0.9788	0.9788	0.98	1.0
568.8	0.24239995419934734	0.040708751428934334	0.0	0.9788	0.9788	0.98	1.0
569.3	0.24250727864360336	0.04113403366662448	0.0	0.9788	0.9788	0.98	1.0
569.9	0.2430456388873022	0.042572062084257206	0.0	0.9788	0.9788	0.98	1.0
570.4	0.24203312392918333	0.042105263157894736	0.0	0.9788	0.9788	0.98	1.0
570.9	0.2423655423883318	0.041685116073122905	0.0	0.9788	0.9788	0.98	1.0
571.5	0.24247938584020473	0.04214051048774324	0.0	0.9788	0.9788	0.98	1.0
572.0	0.2420801635063018	0.04248077650321442	0.0	0.9788	0.9788	0.98	1.0
572.5	0.24245860739396688	0.04244065235186701	0.0	0.9788	0.9788	0.98	1.0
573.1	0.24209335219236208	0.04211717374905708	0.0	0.9788	0.9788	0.98	1.0
573.6	0.24263627130120755	0.04248652713372603	0.0	0.9788	0.9788	0.98	1.0
574.1	0.24308956820356922	0.0420268069648002	0.0	0.9788	0.9788	0.98	1.0
574.7	0.2425127830533236	0.042756382248299106	0.0	0.9788	0.9788	0.98	1.0
575.2	0.24245647427643732	0.042693552402290266	0.0	0.9788	0.9788	0.98	1.0
575.8	0.2424597201315716	0.04238813380500217	0.0	0.9788	0.9788	0.98	1.0
576.3	0.24210409252669038	0.04278637770897833	0.0	0.9788	0.9788	0.98	1.0
576.8	0.2428539773986262	0.04301938032341686	0.0	0.9788	0.9788	0.98	1.0
577.4	0.24257316399779127	0.04352905010759299	0.0	0.9788	0.9788	0.98	1.0
577.9	0.2427243219453155	0.043408951563458004	0.0	0.9788	0.9788	0.98	1.0
578.4	0.24211101996171724	0.04272306192101414	0.0	0.9788	0.9788	0.98	1.0
579.0	0.2429769163763066	0.043488824101068996	0.0	0.9788	0.9788	0.98	1.0
579.5	0.24292836241465265	0.04423600605143722	0.0	0.9788	0.9788	0.98	1.0
580.1	0.24220986120861912	0.04334981309538165	0.0	0.9788	0.9788	0.98	1.0
580.6	0.24270542801973827	0.04355901737567405	0.0	0.9788	0.9788	0.98	1.0
581.1	0.24326635314236852	0.04452136548102172	0.0	0.9788	0.9788	0.98	1.0
581.7	0.24220827571534942	0.04422779693258828	0.0	0.9788	0.9788	0.98	1.0
582.2	0.2426245109442741	0.04499231405935911	0.0	0.9788	0.9788	0.98	1.0
582.7	0.24197036021306892	0.04495044832468145	0.0	0.9788	0.9788	0.98	1.0
583.3	0.2420465898932534	0.04446012702893437	0.0	0.9788	0.9788	0.98	1.0
583.8	0.24263513159960232	0.04511630632214215	0.0	0.9788	0.9788	0.98	1.0
584.3	0.24237844598467873	0.044340723453908985	0.0	0.9788	0.9788	0.98	1.0
584.9	0.2429707395665506	0.045052386495925495	0.0	0.9788	0.9788	0.98	1.0
585.4	0.24268823895457373	0.045409674234945706	0.0	0.9788	0.9788	0.98	1.0
586.0	0.2431078988125968	0.045633314054366686	0.0	0.9788	0.9788	0.98	1.0
586.5	0.2426534918429314	0.0453810623556582	0.0	0.9788	0.9788	0.98	1.0
587.0	0.24295666427620122	0.04522468681760717	0.0	0.9788	0.9788	0.98	1.0
587.6	0.2426102076301524	0.04542322269438383	0.0	0.9788	0.9788	0.98	1.0
588.1	0.24260505915952674	0.04528539531688327	0.0	0.9788	0.9788	0.98	1.0
588.6	0.24253236823325516	0.045988202279365446	0.0	0.9788	0.9788	0.98	1.0
589.2	0.24289129660715195	0.04523129640205597	0.0	0.9788	0.9788	0.98	1.0
589.7	0.24241962517141552	0.045973077800593204	0.0	0.9788	0.9788	0.98	1.0
590.2	0.24303476275057093	0.04567458283501338	0.0	0.9788	0.9788	0.98	1.0
590.8	0.242050187950828	0.0463285217093627	0.0	0.9788	0.9788	0.98	1.0
591.3	0.24292177095511616	0.04596322941646683	0.0	0.9788	0.9788	0.98	1.0
591.9	0.2422177009155646	0.04641470655400776	0.0	0.9788	0.9788	0.98	1.0
592.4	0.24265117937745173	0.04658082975679542	0.0	0.9788	0.9788	0.98	1.0
592.9	0.2421938775510204	0.04658224947000516	0.0	0.9788	0.9788	0.98	1.0
593.5	0.2424815875613748	0.046057543214839486	0.0	0.9788	0.9788	0.98	1.0
594.0	0.24289670735460048	0.046596014284068656	0.0	0.9788	0.9788	0.98	1.0
594.5	0.24293059125964012	0.04654117103591639	0.0	0.9788	0.9788	0.98	1.0
595.1	0.24295156459774864	0.04697013627138301	0.0	0.9788	0.9788	0.98	1.0
595.6	0.24256886444986253	0.0470752738289443	0.0	0.9788	0.9788	0.98	1.0
596.1	0.24294108470698353	0.047552284145344084	0.0	0.9788	0.9788	0.98	1.0
596.7	0.24223926540407992	0.04741555932798689	0.0	0.9788	0.9788	0.98	1.0
597.2	0.24322344322344322	0.04685754600505615	0.0	0.9788	0.9788	0.98	1.0
597.7	0.24261193638129233	0.04692566173436302	0.0	0.9788	0.9788	0.98	1.0
598.3	0.2430142609061727	0.048209854661467565	0.0	0.9788	0.9788	0.98	1.0
598.8	0.2424162490108151	0.04743855493041161	0.0	0.9788	0.9788	0.98	1.0
599.3	0.24263302946788212	0.04784290389764951	0.0	0.9788	0.9788	0.98	1.0
599.9	0.24297274275979558	0.04754500328927696	0.0	0.9788	0.9788	0.98	1.0
600.4	0.24248732319188684	0.04878048780487805	0.0	0.9788	0.9788	0.98	1.0
601.0	0.24263014284949977	0.048074034012379065	0.0	0.9788	0.9788	0.98	1.0
601.5	0.2427392562426321	0.048352177050757755	0.0	0.9788	0.9788	0.98	1.0
602.0	0.2432606594350768	0.04848923466618418	0.0	0.9788	0.9788	0.98	1.0
602.6	0.24315472994738538	0.0482189138689651	0.0	0.9788	0.9788	0.98	1.0
603.1	0.2422680412371134	0.048233449897503916	0.0	0.9788	0.9788	0.98	1.0
603.6	0.2429981757699324	0.04874374887027776	0.0	0.9788	0.9788	0.98	1.0
604.2	0.2425268817204301	0.048910089970412414	0.0	0.9788	0.9788	0.98	1.0
604.7	0.24217577706323687	0.04862782859894078	0.0	0.9788	0.9788	0.98	1.0
605.2	0.242526518804243	0.04859273514553765	0.0	0.9788	0.9788	0.98	1.0
605.8	0.24292818565852092	0.04933973589435774	0.0	0.9788	0.9788	0.98	1.0
606.3	0.24234503360716952	0.04930505631440211	0.0	0.9788	0.9788	0.98	1.0
606.8	0.24304593413620376	0.049161676646706585	0.0	0.9788	0.9788	0.98	1.0
607.4	0.2428291182864111	0.04874270051245382	0.0	0.9788	0.9788	0.98	1.0
607.9	0.2428646934460888	0.049694234993765955	0.0	0.9788	0.9788	0.98	1.0
608.4	0.24298130102712667	0.049718851731281447	0.0	0.9788	0.9788	0.98	1.0
609.0	0.24232243162370729	0.049882075471698116	0.0	0.9788	0.9788	0.98	1.0
609.5	0.24241155536947875	0.049582402070344665	0.0	0.9788	0.9788	0.98	1.0
610.0	0.24300380426285892	0.05017879125388358	0.0	0.9788	0.9788	0.98	1.0
610.6	0.24265890546229407	0.05002045228773447	0.0	0.9788	0.9788	0.98	1.0
611.1	0.24274856522413527	0.05062187608973614	0.0	0.9788	0.9788	0.98	1.0
611.6	0.2435390227611365	0.05127612888324287	0.0	0.9788	0.9788	0.98	1.0
612.2	0.2427855096193205	0.050652561375265914	0.0	0.9788	0.9788	0.98	1.0
612.7	0.24298970123381258	0.05033537808863154	0.0	0.9788	0.9788	0.98	1.0
613.2	0.2425747592498733	0.051216316299208114	0.0	0.9788	0.9788	0.98	1.0
613.8	0.24283483604493022	0.051296568904993775	0.0	0.9788	0.9788	0.98	1.0
614.3	0.24261096082556857	0.051199729638391346	0.0	0.9788	0.9788	0.98	1.0
614.8	0.24204902890808327	0.05128637231771711	0.0	0.9788	0.9788	0.98	1.0
615.4	0.24280833787196118	0.05198708671935879	0.0	0.9788	0.9788	0.98	1.0
615.9	0.2427967351755335	0.05155152386747055	0.0	0.9788	0.9788	0.98	1.0
616.4	0.24358661128756415	0.051740254027602135	0.0	0.9788	0.9788	0.98	1.0
617.0	0.24314868804664724	0.05138858517384649	0.0	0.9788	0.9788	0.98	1.0
617.5	0.24308243034055727	0.05238795403801122	0.0	0.9788	0.9788	0.98	1.0
618.0	0.24297988767820286	0.05170178282009724	0.0	0.9788	0.9788	0.98	1.0
618.6	0.24287072243346008	0.05190015500561227	0.0	0.9788	0.9788	0.98	1.0
619.1	0.24302901627742393	0.05168205454738406	0.0	0.9788	0.9788	0.98	1.0
619.6	0.24347662849633941	0.052503697443481934	0.0	0.9788	0.9788	0.98	1.0
620.2	0.24303491827637444	0.05164122935396195	0.0	0.9788	0.9788	0.98	1.0
620.7	0.24286109064112013	0.05200124429697221	0.0	0.9788	0.9788	0.98	1.0
621.2	0.2428839036871202	0.052715490639786054	0.0	0.9788	0.9788	0.98	1.0
621.8	0.24358566822578448	0.0529923273657289	0.0	0.9788	0.9788	0.98	1.0
622.3	0.2433468651330627	0.052746582651557496	0.0	0.9788	0.9788	0.98	1.0
622.8	0.24331466965285553	0.05331586373714977	0.0	0.9788	0.9788	0.98	1.0
623.4	0.2427673516694156	0.052895714142326605	0.0	0.9788	0.9788	0.98	1.0
623.9	0.24355275422788406	0.05305225297232491	0.0	0.9788	0.9788	0.98	1.0
624.4	0.24335911602209945	0.053296840009952724	0.0	0.9788	0.9788	0.98	1.0
625.0	0.24315868329440796	0.05289010171173406	0.0	0.9788	0.9788	0.98	1.0
625.5	0.24292193210338603	0.053519170676057735	0.0	0.9788	0.9788	0.98	1.0
626.0	0.24316483516483517	0.054001880908775925	0.0	0.9788	0.9788	0.98	1.0
626.6	0.24375685758174237	0.05374166460854532	0.0	0.9788	0.9788	0.98	1.0
627.1	0.24319929685783345	0.053457407315745185	0.0	0.9788	0.9788	0.98	1.0
627.6	0.2437439634735271	0.053991191171376254	0.0	0.9788	0.9788	0.98	1.0
628.2	0.24304976063946593	0.053840063341250986	0.0	0.9788	0.9788	0.98	1.0
628.7	0.2432610413556941	0.054168931942865615	0.0	0.9788	0.9788	0.98	1.0
629.2	0.24312571378371256	0.05407678606768256	0.0	0.9788	0.9788	0.98	1.0
629.8	0.2433836804791052	0.05435968653903383	0.0	0.9788	0.9788	0.98	1.0
630.3	0.24325040873138615	0.05443056868500921	0.0	0.9788	0.9788	0.98	1.0
630.8	0.24319539721177252	0.054580799521483404	0.0	0.9788	0.9788	0.98	1.0
631.4	0.24332133173311998	0.05529399979965942	0.0	0.9788	0.9788	0.98	1.0
631.9	0.24313340181322854	0.05463876031394647	0.0	0.9788	0.9788	0.98	1.0
632.4	0.24308575014568112	0.054612508841062946	0.0	0.9788	0.9788	0.98	1.0
632.9	0.2434077079107505	0.05484182196719647	0.0	0.9788	0.9788	0.98	1.0
633.5	0.2434133091896786	0.054963544587773416	0.0	0.9788	0.9788	0.98	1.0
634.0	0.24286233860701945	0.055384930384930385	0.0	0.9788	0.9788	0.98	1.0
634.5	0.2431268328445748	0.05489284792150787	0.0	0.9788	0.9788	0.98	1.0
635.1	0.24339110845478368	0.055526806044297244	0.0	0.9788	0.9788	0.98	1.0
635.6	0.2431884191600203	0.05616985931578674	0.0	0.9788	0.9788	0.98	1.0
636.1	0.24314925580748364	0.055944055944055944	0.0	0.9788	0.9788	0.98	1.0
636.7	0.2424780414875724	0.05547952416043794	0.0	0.9788	0.9788	0.98	1.0
637.2	0.24301125703564727	0.05546165222903021	0.0	0.9788	0.9788	0.98	1.0
637.7	0.24300518134715027	0.05572952603365002	0.0	0.9788	0.9788	0.98	1.0
638.3	0.2435539575152576	0.05557627750839239	0.0	0.9788	0.9788	0.98	1.0
638.8	0.24343732166634963	0.05629653436177621	0.0	0.9788	0.9788	0.98	1.0
639.3	0.24347909017214248	0.05633122113629041	0.0	0.9788	0.9788	0.98	1.0
639.8	0.24367331288343558	0.05630533362124811	0.0	0.9788	0.9788	0.98	1.0
640.4	0.24341725927349606	0.05648218347232752	0.0	0.9788	0.9788	0.98	1.0
640.9	0.24362619885295678	0.0564244596502661	0.0	0.9788	0.9788	0.98	1.0
641.4	0.24330324822626576	0.05716769916313444	0.0	0.9788	0.9788	0.98	1.0
642.0	0.24344877694356987	0.05665629605370886	0.0	0.9788	0.9788	0.98	1.0
642.5	0.24253314554902627	0.056461319619214356	0.0	0.9788	0.9788	0.98	1.0
643.0	0.24289116803577504	0.05687541055397416	0.0	0.9788	0.9788	0.98	1.0
643.6	0.24349433338197382	0.057572102204189055	0.0	0.9788	0.9788	0.98	1.0
644.1	0.24338804734304223	0.057083264723640156	0.0	0.9788	0.9788	0.98	1.0
644.6	0.24330639665076428	0.05730737592541815	0.0	0.9788	0.9788	0.98	1.0
645.1	0.24367860978229033	0.057441540577716645	0.0	0.9788	0.9788	0.98	1.0
645.7	0.24306299289261027	0.05748450441555592	0.0	0.9788	0.9788	0.98	1.0
646.2	0.24309042164270045	0.05721980981696257	0.0	0.9788	0.9788	0.98	1.0
646.7	0.2428919182083739	0.058126782189076555	0.0	0.9788	0.9788	0.98	1.0
647.3	0.2436852095196379	0.0588364434687157	0.0	0.9788	0.9788	0.98	1.0
647.8	0.2436880947756846	0.057967048004816904	0.0	0.9788	0.9788	0.98	1.0
648.3	0.24347404172731685	0.058794547544752836	0.0	0.9788	0.9788	0.98	1.0
648.9	0.2432837988285977	0.05861805479751119	0.0	0.9788	0.9788	0.98	1.0
649.4	0.24329677762210736	0.058128132490738726	0.0	0.9788	0.9788	0.98	1.0
649.9	0.2435340667824744	0.059249183895538626	0.0	0.9788	0.9788	0.98	1.0
650.4	0.24356816542438087	0.05902457548961102	0.0	0.9788	0.9788	0.98	1.0
651.0	0.2437574886173017	0.05896022481625594	0.0	0.9788	0.9788	0.98	1.0
651.5	0.2436075132629164	0.05899164195200863	0.0	0.9788	0.9788	0.98	1.0
652.0	0.24340287701247976	0.06004730674121062	0.0	0.9788	0.9788	0.98	1.0
652.6	0.24347908564924595	0.05930842522213896	0.0	0.9788	0.9788	0.98	1.0
653.1	0.24350004727238347	0.059212632028166005	0.0	0.9788	0.9788	0.98	1.0
653.6	0.24335012475872134	0.05976095617529881	0.0	0.9788	0.9788	0.98	1.0
654.1	0.2436500470366886	0.059291894474228994	0.0	0.9788	0.9788	0.98	1.0
654.7	0.24352258909363014	0.06000422564969364	0.0	0.9788	0.9788	0.98	1.0
655.2	0.24323190904431294	0.060685738325620533	0.0	0.9788	0.9788	0.98	1.0
655.7	0.24397268546476517	0.06092701342281879	0.0	0.9788	0.9788	0.98	1.0
656.3	0.2433183565704757	0.06042691221094486	0.0	0.9788	0.9788	0.98	1.0
656.8	0.24338770620219335	0.06034124011652101	0.0	0.9788	0.9788	0.98	1.0
657.3	0.24387666007995956	0.06058246379068681	0.0	0.9788	0.9788	0.98	1.0
657.8	0.24305396621961825	0.060317624540892865	0.0	0.9788	0.9788	0.98	1.0
658.4	0.24372580277841038	0.060863301949889384	0.0	0.9788	0.9788	0.98	1.0
658.9	0.24317336478272703	0.060984984369394764	0.0	0.9788	0.9788	0.98	1.0
659.4	0.24350192787480154	0.06121926229508197	0.0	0.9788	0.9788	0.98	1.0
659.9	0.24360596475372798	0.061044135676338374	0.0	0.9788	0.9788	0.98	1.0
660.5	0.24352845675115	0.06093956995821869	0.0	0.9788	0.9788	0.98	1.0
661.0	0.24343675417661098	0.06104887983706721	0.0	0.9788	0.9788	0.98	1.0
661.5	0.24376208245290654	0.0612286411716843	0.0	0.9788	0.9788	0.98	1.0
662.1	0.24386303460036798	0.06193568022724967	0.0	0.9788	0.9788	0.98	1.0
662.6	0.2439417693169093	0.061553270175794116	0.0	0.9788	0.9788	0.98	1.0
